character_id,movie_id,character_name,occourences,word_count,gender
201139,100136,his pov,35,890,unknown
201140,100136,mayhew,35,676,male
201141,100136,mastrionotti,34,362,unknown
201142,100136,deutsch,34,309,male
201143,100136,geisler,31,640,male
201144,100137,hardy,273,4438,male
201145,100137,osborne,164,1821,male
201146,100137,dunbar,119,1448,male
201147,100137,kendall,89,1403,male
201148,100137,pike,67,1182,male
201149,100137,styles,66,981,male
201150,100137,west,43,1276,male
201151,100137,mueller,41,564,male
201152,100137,childs,30,474,female
201153,100138,nick,316,3935,male
201154,100138,catherine,210,3301,female
201155,100138,gus,90,1548,male
201156,100138,beth,76,1278,female
201157,100138,lt. walker,62,942,unknown
201158,100138,andrews,15,251,male
201159,100138,the woman,14,120,unknown
201160,100138,detective,12,155,male
201161,100138,talcott,10,82,male
201162,100139,basquiat,244,3130,male
201163,100139,gina,55,703,female
201164,100139,rene,42,710,male
201165,100139,andy warhol,34,557,unknown
201166,100139,benny,31,506,male
201167,100139,basquiat (cont'd),23,331,unknown
201168,100139,albert milo,21,452,unknown
201169,100139,annina nosei,18,332,unknown
201170,100139,interviewer,17,194,male
201171,100140,vicki,115,1554,female
201172,100140,knox,74,1290,male
201173,100140,bruce,71,1688,male
201174,100140,joker,51,1164,male
201175,100140,batman,31,668,male
201176,100140,jack,19,334,male
201177,100140,eckhardt,13,221,male
201178,100140,dent,12,190,male
201179,100140,grissom,11,272,male
201180,100141,bruce,112,1410,male
201181,100141,selina,68,1726,female
201182,100141,penguin,54,843,male
201183,100141,alfred,48,654,male
201184,100141,vicki,45,689,female
201185,100141,tiptree,25,459,unknown
201186,100141,gordon,23,417,male
201187,100141,catwoman,16,371,female
201188,100141,provost,14,310,male
201189,100146,mathieu,86,2791,male
201190,100146,ali,69,871,male
201191,100146,kader,35,739,male
201192,100146,speaker,19,1035,male
201193,100146,ben m'hidi,19,502,unknown
201194,100146,assistant commissioner,16,401,unknown
201195,100146,captain,12,174,male
201196,100146,algerian,12,78,male
201197,100146,para,10,78,male
201198,100147,kelly,374,5192,female
201199,100147,bart,166,2284,male
201200,100147,tabby,77,837,female
201201,100147,eve,54,1010,female
201202,100147,lance,36,645,male
201203,100147,sarah,33,360,female
201204,100147,abe,24,351,male
201205,100147,german officer,17,345,unknown
201206,100147,a.d.,12,213,unknown
201207,100148,sgt. nantz,218,3717,unknown
201208,100148,lt. martinez,68,1158,unknown
201209,100148,pvt. imlay,60,797,unknown
201210,100148,cpl. correggio,39,605,unknown
201211,100148,pvt. kerns,35,534,unknown
201212,100148,cpl. stavrou,33,578,unknown
201213,100148,cpl. harris,28,353,unknown
201214,100148,michele,19,226,male
201215,100148,pvt. lenihan,14,182,unknown
201216,100149,richard,177,82,male
201217,100149,francoise,41,1,female
201218,100149,sal,34,1,male
201219,100149,etienne,25,1,male
201220,100149,richard (v.o.),23,0,unknown
201221,100149,christo,8,0,male
201222,100149,zeph,8,0,male
201223,100149,farmer,6,0,male
201224,100149,keaty,4,1,female
201225,100150,david,180,4621,male
201226,100150,grierson,60,1425,unknown
201227,100150,alison,55,992,female
201228,100150,bernie,38,945,male
201229,100150,kevin,32,714,male
201230,100150,bean,26,564,male
201231,100150,annie,21,296,female
201232,100150,jennifer,20,271,female
201233,100150,reynolds,15,309,male
201234,100151,commandant,106,2156,male
201235,100151,commandant (cont'd),89,2500,unknown
201236,100151,agu (v.o.),65,2519,unknown
201237,100151,agu,58,1058,male
201238,100151,two-i-c,35,589,unknown
201239,100151,father,31,812,male
201240,100151,agu (cont'd),22,538,unknown
201241,100151,preacher,17,320,male
201242,100151,goodblood,12,378,unknown
201243,100152,wink,63,1056,male
201244,100152,hushpuppy,56,876,male
201245,100152,wink (cont'd),52,1101,unknown
201246,100152,hushpuppy (v.o.),37,1201,unknown
201247,100152,miss bathsheba,13,187,unknown
201248,100152,walrus,11,140,male
201249,100152,cook (cont'd),9,193,unknown
201250,100152,jean battiste,8,94,unknown
201251,100152,hushpuppy (cont'd),8,156,unknown
201252,100153,belle,122,1955,female
201253,100153,lumière,70,1242,unknown
201254,100153,gaston,63,1362,male
201255,100153,maurice,50,974,male
201256,100153,cogsworth,48,651,unknown
201257,100153,lefou,36,583,male
201258,100153,the beast,34,681,unknown
201259,100153,mrs. potts,31,577,unknown
201260,100153,lumière (cont'd),22,539,unknown
201261,100154,butt-head,152,1065,male
201262,100154,beavis,134,972,male
201263,100154,flemming,52,724,male
201264,100154,muddy,28,319,male
201265,100154,bork,27,294,male
201266,100154,b&b,26,155,unknown
201267,100154,dallas,23,213,male
201268,100154,beavis/cornholio,20,157,unknown
201269,100154,tom,19,245,male
201270,100155,oliver,253,2883,male
201271,100155,hal,117,1511,male
201272,100155,anna,93,1122,female
201273,100155,oliver (v.o.),48,843,unknown
201274,100155,andy,28,415,male
201275,100155,elliott,25,215,male
201276,100155,georgia,23,287,female
201277,100155,oliver (cont'd),19,354,unknown
201278,100155,anna (v.o.),13,215,unknown
201279,100156,hector,403,7482,male
201280,100156,bobby,64,1164,male
201281,100156,betsy,55,962,female
201282,100156,lucinnius,54,1355,unknown
201283,100156,beatrice,49,1357,female
201284,100156,dom paulo,48,1218,unknown
201285,100156,priest,38,1185,male
201286,100156,francisco,34,551,male
201287,100156,thomas,24,331,male
201288,100157,craig,201,2644,male
201289,100157,lotte,123,1582,female
201290,100157,maxine,109,1466,female
201291,100157,malkovich,91,1097,male
201292,100157,lester,87,1519,male
201293,100157,flemmer,24,327,female
201294,100157,floris,15,198,male
201295,100157,mantini,14,208,male
201296,100157,erroll,9,191,male
201297,100158,chance,315,3519,male
201298,100158,eve,112,1811,female
201299,100158,rand,82,1757,male
201300,100158,president,56,827,male
201301,100158,allenby,55,855,male
201302,100158,franklin,48,695,male
201303,100158,skrapinov,27,497,unknown
201304,100158,dupont,18,470,male
201305,100158,louise,16,533,female
201306,100159,danny,341,4196,male
201307,100159,carla,79,726,female
201308,100159,guy,41,381,male
201309,100159,curtis,35,695,male
201310,100159,billings,33,288,male
201311,100159,kyle,27,257,male
201312,100159,miriam,24,354,female
201313,100159,lina,23,253,female
201314,100159,mrs. moebius,22,310,unknown
201315,100160,dido,176,2774,male
201316,100160,lord mansfield,115,1888,unknown
201317,100160,john,109,2115,male
201318,100160,elizabeth,77,1092,female
201319,100160,lady mansfield,66,1032,unknown
201320,100160,lady ashford,33,692,unknown
201321,100160,lady mary,31,668,unknown
201322,100160,oliver,27,475,male
201323,100160,dido (cont'd),17,372,unknown
201324,100161,sethe,298,5501,male
201325,100161,paul,207,3671,male
201326,100161,denver,143,2235,male
201327,100161,stamp paid,91,1167,unknown
201328,100161,beloved,62,1008,male
201329,100161,baby suggs,57,1669,unknown
201330,100161,ella,36,637,female
201331,100161,amy,34,739,female
201332,100161,sethe (vo),21,1069,unknown
201333,100163,evelyn,110,1314,female
201334,100163,sonny,101,1649,male
201335,100163,douglas,85,1000,male
201336,100163,jean,76,990,male
201337,100163,madge,70,620,female
201338,100163,muriel,65,758,female
201339,100163,graham,65,1022,male
201340,100163,norman,63,609,male
201341,100163,(beat),44,756,unknown
201342,100164,josh,313,2883,male
201343,100164,susan,143,1271,female
201344,100164,billy,99,738,male
201345,100164,paul,62,649,male
201346,100164,man,45,368,male
201347,100164,mr. m,36,265,unknown
201348,100164,mom,35,292,male
201349,100164,woman,21,148,female
201350,100164,cynthia,12,41,female
201351,100165,enzo,215,3674,male
201352,100165,jacques,196,2448,male
201353,100165,johana,194,2330,female
201354,100165,uncle louis,28,622,unknown
201355,100165,lawrence,27,622,male
201356,100165,roberto,22,380,male
201357,100165,novelli,20,378,male
201358,100165,sally,17,184,female
201359,100165,duffy,16,126,male
201360,100166,walter,285,4416,male
201361,100166,margaret,212,2707,female
201362,100166,jane,36,357,female
201363,100166,dee-ann,31,373,female
201364,100166,(beat),29,593,unknown
201365,100166,judge,18,335,male
201366,100166,ruben,17,132,male
201367,100166,dick,15,178,male
201368,100166,later,12,148,male
201369,100167,edward,241,5204,male
201370,100167,will,122,2005,male
201371,100167,sandra,60,1178,female
201372,100167,edward (v.o.),49,1791,unknown
201373,100167,josephine,43,447,female
201374,100167,jenny,41,920,female
201375,100167,amos,24,601,male
201376,100167,jenny (v.o.),16,455,unknown
201377,100167,norther winslow,16,438,unknown
201378,100168,dude,411,4996,male
201379,100168,walter,263,3432,male
201380,100168,maude,61,980,female
201381,100168,lebowski,44,830,male
201382,100168,donny,41,234,male
201383,100168,brandt,24,382,male
201384,100168,voice,22,490,male
201385,100168,the stranger,17,345,unknown
201386,100168,young man,17,204,unknown
201387,100169,kumail,367,4875,male
201388,100169,emily,161,1978,female
201389,100169,terry,113,1520,male
201390,100169,beth,89,1167,female
201391,100169,kumail (cont'd),43,935,unknown
201392,100169,chris,38,495,male
201393,100169,cj,31,521,male
201394,100169,sharmeen,28,379,female
201395,100169,naveed,25,349,male
201396,100170,paul,172,3430,male
201397,100170,ted,165,2773,male
201398,100170,tiffany,74,1609,female
201399,100170,gary,73,1266,male
201400,100170,margaret,61,914,female
201401,100170,jimbo,57,825,male
201402,100170,raymond,54,1177,male
201403,100170,cam,29,411,male
201404,100170,detective boyle,19,376,unknown
201405,100171,riggan,313,3986,female
201406,100171,mike,154,1986,male
201407,100171,sam,103,1299,male
201408,100171,jake,80,1320,male
201409,100171,lesley,72,946,female
201410,100171,laura,59,692,female
201411,100171,sylvia,49,591,female
201412,100171,riggan (cont'd),28,794,unknown
201413,100171,birdman (v.o.),21,657,unknown
201414,100172,melanie,355,3592,female
201415,100172,mitch,271,3045,male
201416,100172,lydia,110,1467,female
201417,100172,annie,82,1597,female
201418,100172,cathy,40,559,female
201419,100172,mrs. bundy,38,511,unknown
201420,100172,clerk,29,316,male
201421,100172,sholes,24,244,male
201422,100172,deke,23,216,male
201423,100173,john,239,3236,male
201424,100173,nadia,165,1809,female
201425,100173,yuri,79,1810,male
201426,100173,alexei,32,457,male
201427,100173,branch manager,11,139,unknown
201428,100173,clare,6,56,female
201429,100173,moseley,5,66,male
201430,100173,voice over,5,76,unknown
201431,100173,waitress,5,39,unknown
201432,100174,bucky,349,4713,male
201433,100174,lee,84,1782,male
201434,100174,russ millard,79,1328,unknown
201435,100174,voice over,62,2504,unknown
201436,100174,kay,55,1131,male
201437,100174,madeleine,53,1222,female
201438,100174,jane chambers,27,541,unknown
201439,100174,ellis loew,20,619,unknown
201440,100174,vogel,20,602,male
201441,100175,t'challa,111,1569,unknown
201442,100175,ross,59,844,male
201443,100175,nakia,58,751,female
201444,100175,",",49,838,male
201445,100175,shuri,45,612,female
201446,100175,killmonger,45,964,unknown
201447,100175,okoye,43,633,male
201448,100175,(in xhosa),37,369,unknown
201449,100175,klaue,35,821,male
201450,100176,nick,299,3747,male
201451,100176,ich,120,1725,male
201452,100176,charlie,77,1303,male
201453,100176,joyce,55,623,female
201454,100176,kobo,40,788,male
201455,100176,sugai,25,554,female
201456,100176,ohashi,22,305,male
201457,100176,oliver,17,249,male
201458,100176,connie,7,88,female
201459,100177,lazarus,271,6516,male
201460,100177,rae,181,3471,female
201461,100177,ronnie,58,1358,male
201462,100177,r.l.,57,1175,unknown
201463,100177,angela,38,549,female
201464,100177,gill,32,676,female
201465,100177,tehronne,29,701,unknown
201466,100177,rose,19,285,female
201467,100177,lincoln,18,297,male
201468,100178,nina,169,1663,female
201469,100178,leroy,66,1184,male
201470,100178,erica,64,839,female
201471,100178,leroy (cont'd),63,1420,unknown
201472,100178,lily,61,645,female
201473,100178,lily (cont'd),26,540,unknown
201474,100178,nina (cont'd),19,358,unknown
201475,100178,erica (cont'd),15,222,unknown
201476,100178,andrew,12,81,male
201477,100179,ron stallworth,276,3346,unknown
201478,100179,flip,152,1711,male
201479,100179,felix,104,1378,male
201480,100179,patrice,66,964,male
201481,100179,chief bridges,46,651,unknown
201482,100179,devin davis,45,751,unknown
201483,100179,walter,36,579,male
201484,100179,ivanhoe,26,252,male
201485,100179,walker,22,202,male
201486,100180,blade,151,2898,male
201487,100180,karen,123,1820,female
201488,100180,frost,93,3222,male
201489,100180,whistler,57,1884,male
201490,100180,quinn,17,640,male
201491,100180,miracia,15,367,female
201492,100180,curtis,13,213,male
201493,100180,gideon,12,327,male
201494,100180,vanessa,12,243,female
201495,100181,blade,120,3104,male
201496,100181,whistler,60,1207,male
201497,100181,nyssa,55,1280,female
201498,100181,scud,36,754,male
201499,100181,damaskinos,23,579,male
201500,100181,reinhardt,22,594,male
201501,100181,blade (cont'd),19,460,unknown
201502,100181,chupa,17,438,female
201503,100181,asad,16,286,male
201504,100182,deckard,200,2934,male
201505,100182,batty,98,2160,male
201506,100182,rachael,82,1338,female
201507,100182,sebastian,66,819,male
201508,100182,tyrell,43,757,male
201509,100182,leon,40,689,male
201510,100182,pris,33,976,female
201511,100182,holden,25,604,male
201512,100182,bryant,20,583,male
201513,100183,king,77,2156,male
201514,100183,blade,69,1188,male
201515,100183,danica,39,927,female
201516,100183,drake,37,1022,male
201517,100183,abigail,28,616,female
201518,100183,vance,26,890,male
201519,100183,sommerfield,15,642,unknown
201520,100183,cumberland,12,354,unknown
201521,100183,whistler,10,239,male
201522,100184,adam,368,4189,male
201523,100184,eve,273,2871,female
201524,100184,calvin,138,2123,male
201525,100184,troy,124,1377,male
201526,100184,helen,113,1393,female
201527,100184,soda jerk,25,445,unknown
201528,100184,cliff,19,324,male
201529,100184,aron,18,300,male
201530,100184,miss sweet,12,65,unknown
201531,100185,leigh anne,234,3057,unknown
201532,100185,michael,127,1046,male
201533,100185,sean,98,1236,male
201534,100185,cotton,53,798,female
201535,100185,si,38,511,male
201536,100185,granger,25,355,male
201537,100185,miss sue,19,330,unknown
201538,100185,collins,16,218,male
201539,100185,alton,14,244,male
201540,100186,marc,103,1308,male
201541,100186,rebecca,102,1412,female
201542,100186,nicki,82,1332,female
201543,100186,sam,39,439,male
201544,100186,laurie,37,457,female
201545,100186,chloe,35,274,female
201546,100186,detective,16,197,male
201547,100186,rebecca (cont'd),14,136,unknown
201548,100186,nicki (cont'd),11,143,unknown
201549,100187,alex,233,3052,male
201550,100187,jason,189,2265,male
201551,100187,gabriella,129,1236,female
201552,100187,victor,79,1047,male
201553,100187,suzanne,75,988,female
201554,100187,henry,33,490,male
201555,100187,dina,16,161,female
201556,100187,frank,9,136,male
201557,100187,mike,9,92,male
201558,100188,ray,101,1356,male
201559,100188,abby,92,1301,female
201560,100188,marty,91,1259,female
201561,100188,meurice,64,1178,male
201562,100188,visser,57,1193,male
201563,100188,abby's pov,24,569,unknown
201564,100188,ray's pov,22,396,unknown
201565,100188,man,17,142,male
201566,100188,woman,17,150,female
201567,100189,george,363,3792,male
201568,100189,diego,86,1383,male
201569,100189,mirtha,44,588,female
201570,100189,george (cont'd),37,743,unknown
201571,100189,barbara,36,263,female
201572,100189,fred,34,373,male
201573,100189,derek,32,415,male
201574,100189,tuna,30,453,male
201575,100189,kristina,29,192,female
201576,100190,cindy,203,3078,female
201577,100190,dean,168,2996,male
201578,100190,dean (cont'd),69,1304,unknown
201579,100190,cindy (cont'd),32,734,unknown
201580,100190,bobby,25,286,male
201581,100190,frankie,14,233,male
201582,100190,jerry,13,342,male
201583,100190,glenda,9,143,female
201584,100190,doctor,8,172,male
201585,100191,jeffrey,373,5124,male
201586,100191,sandy,150,1890,female
201587,100191,dorothy,144,2489,female
201588,100191,frank,64,1653,male
201589,100191,detective williams,42,640,unknown
201590,100191,mrs. williams,22,279,unknown
201591,100191,mike,21,381,male
201592,100191,mrs. beaumont,18,317,unknown
201593,100191,aunt barbara,14,228,unknown
201594,100194,racine,334,4330,male
201595,100194,matty,235,4215,male
201596,100194,lowenstein,58,1492,male
201597,100194,grace,39,844,female
201598,100194,walker,38,976,male
201599,100194,hardin,29,827,male
201600,100194,teddy,15,474,male
201601,100194,stella,15,161,female
201602,100194,beverly,12,118,female
201603,100195,dulaney,319,5021,male
201604,100195,cardenas,142,1958,male
201605,100195,rebecca,108,2852,female
201606,100195,joanne,63,888,female
201607,100195,sharon,47,641,female
201608,100195,biggs,28,622,male
201609,100195,judge burnham,28,571,unknown
201610,100195,roston,27,524,male
201611,100195,dr. paley,24,235,unknown
201612,100196,frank,294,3982,male
201613,100196,rachel,225,4373,female
201614,100196,devaney,76,1083,male
201615,100196,spector,70,1306,male
201616,100196,nicki,39,705,female
201617,100196,fletcher,25,365,male
201618,100196,herb,24,513,male
201619,100196,portman,23,351,male
201620,100196,henry,22,335,male
201621,100197,patrick,100,1883,male
201622,100197,pearl,65,1653,female
201623,100197,bill,55,824,male
201624,100197,jeremiah,55,818,male
201625,100197,cinnabar,53,997,female
201626,100197,bones,52,1282,male
201627,100197,maurice,49,954,male
201628,100197,mack,31,588,male
201629,100197,lupovich,25,632,male
201630,100198,sherman,280,3446,male
201631,100198,maria,108,1510,female
201632,100198,peter,104,1032,male
201633,100198,kramer,67,676,male
201634,100198,judy,42,835,female
201635,100198,martin,36,466,male
201636,100198,killian,33,687,male
201637,100198,weiss,31,785,male
201638,100198,peter (v.o.),29,1039,unknown
201639,100199,clyde,234,5598,male
201640,100199,bonnie,179,3413,female
201641,100199,buck,79,2376,male
201642,100199,c.w.,75,1236,unknown
201643,100199,blanche,40,884,female
201644,100199,malcolm,22,408,male
201645,100199,eugene,13,257,male
201646,100199,farmer,12,360,male
201647,100199,hamer,11,484,male
201648,100200,dirk,345,3909,male
201649,100200,jack,230,3112,male
201650,100200,amber,93,1259,female
201651,100200,colonel,70,1021,male
201652,100200,reed,68,531,male
201653,100200,rollergirl,60,488,female
201654,100200,buck,59,827,male
201655,100200,todd,50,707,male
201656,100200,scotty j.,47,486,unknown
201657,100201,eli,237,2690,female
201658,100201,solara,149,1121,female
201659,100201,carnegie,122,2228,male
201660,100201,redridge,54,519,male
201661,100201,claudia,40,497,female
201662,100201,(beat),24,558,unknown
201663,100201,engineer,21,169,male
201664,100201,lombardi,15,188,male
201665,100201,george,13,90,male
201666,100202,eunice,118,1716,female
201667,100202,connor,105,829,male
201668,100202,murphy,100,724,male
201669,100202,romeo,77,1021,male
201670,100202,greenly,40,527,female
201671,100202,duffy,36,412,male
201672,100202,george,29,341,male
201673,100202,poppa m,29,262,unknown
201674,100202,dolly,29,403,female
201675,100203,smecker,149,4362,unknown
201676,100203,connor,139,2333,male
201677,100203,rocco,125,2565,male
201678,100203,murphy,111,1720,male
201679,100203,priest,23,356,male
201680,100203,yakavetta,21,565,unknown
201681,100203,greenly,19,503,female
201682,100203,duffy,18,280,male
201683,100203,mom,16,310,male
201684,100204,dignan,450,5807,male
201685,100204,anthony,349,3584,male
201686,100204,bob,171,1380,male
201687,100204,mr. henry,63,1061,unknown
201688,100204,applejack,25,401,male
201689,100204,man,16,221,male
201690,100204,future man,16,142,unknown
201691,100204,dignan (vo),9,96,unknown
201692,100204,inez,8,29,female
201693,100205,violet,275,3802,female
201694,100205,caesar,255,3957,male
201695,100205,corky,187,2408,male
201696,100205,mickey,39,693,male
201697,100205,johnnie,31,455,male
201698,100205,corky (v.o.),25,522,unknown
201699,100205,violet (v.o.),22,315,unknown
201700,100205,gino,21,353,male
201701,100205,caesar (v.o.),12,85,unknown
201702,100206,milo,336,3309,male
201703,100206,cass,254,2053,female
201704,100206,sid,43,546,male
201705,100206,bobby,27,375,male
201706,100206,stewart,24,172,male
201707,100206,dwight,14,87,male
201708,100206,lorraine,12,155,female
201709,100206,jimmy,10,131,male
201710,100206,teresa,10,99,female
201711,100207,bourne,185,3540,male
201712,100207,marie,123,2033,female
201713,100207,conklin,55,970,unknown
201714,100207,abbott,27,304,male
201715,100207,wombosi,22,1038,unknown
201716,100207,the man,18,482,unknown
201717,100207,giancarlo,12,274,male
201718,100207,zorn,12,215,male
201719,100207,clerk,11,115,male
201720,100208,bourne,88,413,male
201721,100208,pamela,73,370,female
201722,100208,abbott,53,291,male
201723,100208,nicky,34,195,female
201724,100208,cronin,22,131,male
201725,100208,marie,20,92,female
201726,100208,zorn,15,68,male
201727,100208,jarda,15,80,male
201728,100208,irena,13,44,female
201729,100209,vosen,126,1696,unknown
201730,100209,bourne,76,1042,male
201731,100209,landy,66,748,female
201732,100209,wills,30,432,male
201733,100209,ross,19,197,male
201734,100209,nicky,19,197,female
201735,100209,hirsch,19,310,male
201736,100209,kramer,13,193,male
201737,100209,bourne (v.o.),12,127,unknown
201738,100210,norma,199,2403,female
201739,100210,arthur,167,1861,male
201740,100210,arlington,50,730,male
201741,100210,walter,46,610,male
201742,100210,(beat),38,668,unknown
201743,100210,dana,26,334,female
201744,100210,bevilacqua,21,359,male
201745,100210,jim,20,202,male
201746,100210,arlington (cont'd),17,392,unknown
201747,100211,eggs,98,1743,male
201748,100211,winnie,78,1020,female
201749,100211,snatcher,67,1576,male
201750,100211,lord portley-rind,53,959,unknown
201751,100211,mr. pickles,48,766,unknown
201752,100211,mr. trout,41,593,unknown
201753,100211,winnie (cont'd),33,679,unknown
201754,100211,eggs (cont'd),29,731,unknown
201755,100211,snatcher (cont'd),27,755,unknown
201756,100212,mason,426,3385,male
201757,100212,dad,294,4101,male
201758,100212,mom,204,2447,male
201759,100212,samantha,194,1437,female
201760,100212,bill,70,1013,male
201761,100212,sheena,62,579,female
201762,100212,dad (cont'd),46,1071,unknown
201763,100212,annie,30,240,female
201764,100212,grandma,29,247,female
201765,100213,wallace,110,3102,male
201766,100213,princess,63,1428,female
201767,100213,william,56,1176,male
201768,100213,hamish,38,611,male
201769,100213,longshanks,34,811,male
201770,100213,robert,33,555,male
201771,100213,edward,30,703,male
201772,100213,craig,26,606,male
201773,100213,campbell,23,554,male
201774,100214,sam,353,3352,male
201775,100214,jill,93,646,female
201776,100214,jack,71,1236,male
201777,100214,kurtzman,37,478,unknown
201778,100214,spoor,32,246,male
201779,100214,mother,29,356,female
201780,100214,helpmann,28,818,unknown
201781,100214,dowser,24,64,male
201782,100214,mrs terrain,21,287,unknown
201783,100215,i,11,1431,male
201784,100215,a:,7,633,unknown
201785,100215,a.,4,319,unknown
201786,100215,r:,3,327,unknown
201787,100215,you,3,315,male
201788,100215,-,3,353,male
201789,100215,a .:,2,79,unknown
201790,100215,free!,2,289,unknown
201791,100215,...,2,140,unknown
201792,100216,jeff,259,4140,male
201793,100216,red,88,1949,male
201794,100216,amy,75,930,female
201795,100216,earl,43,905,male
201796,100216,sheriff boyd,39,745,unknown
201797,100216,billy,24,443,male
201798,100216,bartender,16,263,male
201799,100216,highway,11,222,male
201800,100216,calhoun,11,135,male
201801,100217,bender,209,2976,male
201802,100217,claire,152,1566,female
201803,100217,andrew,137,1693,male
201804,100217,brian,116,1644,male
201805,100217,vernon,83,1673,male
201806,100217,allison,70,628,female
201807,100217,carl,21,209,male
201808,100217,brian's mother,4,45,unknown
201809,100217,vernon (os),4,38,unknown
201810,100218,dave,136,1563,male
201811,100218,mr. blase,100,1656,unknown
201812,100218,567,80,51,unknown
201813,100218,cyril,64,1115,male
201814,100218,mrs. blase,49,590,unknown
201815,100218,moocher,42,545,male
201816,100218,mike,41,654,male
201817,100218,x,37,221,male
201818,100218,katherine,24,288,female
201819,100219,brendan,378,3932,male
201820,100219,the brain,106,1052,unknown
201821,100219,laura,67,729,female
201822,100219,pin,67,689,male
201823,100219,tugger,46,476,male
201824,100219,kara,31,271,male
201825,100219,dode,31,352,female
201826,100219,emily,17,252,female
201827,100219,trueman,17,327,male
201828,100220,annie,472,5512,female
201829,100220,lillian,130,1678,female
