character_id,movie_id,character_name,occourences,word_count,gender
202263,100270,maggie,61,1012,female
202264,100270,qualen,42,1072,unknown
202265,100270,wright,22,573,male
202266,100270,kynette,20,329,female
202267,100270,kristel,20,356,female
202268,100270,the helicopter,17,404,unknown
202269,100272,cher,334,0,female
202270,100272,tai,95,0,male
202271,100272,dionne,85,0,female
202272,100272,josh,81,0,male
202273,100272,mel,70,0,female
202274,100272,christian,43,0,male
202275,100272,travis,39,0,male
202276,100272,murray,35,0,male
202277,100272,elton,30,0,male
202278,100273,cobb,344,6815,male
202279,100273,stump,304,4131,male
202280,100273,ramona,54,708,female
202281,100273,stump (v.o.),43,1724,unknown
202282,100273,cobb (v.o.),29,697,unknown
202283,100273,willie,19,437,male
202284,100273,frank,15,232,male
202285,100273,lucille,11,155,female
202286,100273,bill,10,154,male
202287,100274,miguel,278,3588,male
202288,100274,héctor,167,2226,male
202289,100274,mamá imelda,59,854,unknown
202290,100274,abuelita,43,550,female
202291,100274,miguel (cont'd),27,674,unknown
202292,100274,miguel (v.o.),26,697,unknown
202293,100274,papá,21,387,unknown
202294,100274,papá julio,17,243,unknown
202295,100274,clerk,15,253,male
202296,100275,eddie,116,1751,male
202297,100275,kosalas,40,655,unknown
202298,100275,diana,26,381,female
202299,100275,donato,26,659,male
202300,100275,cragie,25,539,unknown
202301,100275,partida,21,337,female
202302,100275,kates,20,366,female
202303,100275,pirelli,17,345,male
202304,100275,brennan,13,252,male
202305,100276,ada,185,2526,female
202306,100276,inman,153,2378,male
202307,100276,ruby,145,2253,female
202308,100276,stobrod,60,843,unknown
202309,100276,teague,58,1037,male
202310,100276,veasey,55,1459,unknown
202311,100276,sara,26,694,female
202312,100276,maddy,26,604,female
202313,100276,monroe,24,485,male
202314,100277,max,259,1072,male
202315,100277,vincent,228,1076,male
202316,100277,annie,46,180,female
202317,100277,fanning,32,175,female
202318,100277,vincent (cont'd),31,152,unknown
202319,100277,pedrosa,19,79,male
202320,100277,felix,19,60,male
202321,100277,daniel,19,114,male
202322,100277,ida,19,102,female
202323,100278,gordy,193,3006,male
202324,100278,felix,49,944,male
202325,100278,selena,48,773,female
202326,100278,phipps,45,815,male
202327,100278,armstrong,42,1070,male
202328,100278,brandt,39,705,male
202329,100278,mike,21,353,male
202330,100278,updegraf,13,168,unknown
202331,100278,dray,12,191,male
202332,100279,cat,159,1882,female
202333,100279,danny,77,883,male
202334,100279,marco,74,1550,male
202335,100279,ross,67,1128,male
202336,100279,emilio,54,997,male
202337,100279,don luis,38,392,unknown
202338,100279,fabio,28,459,male
202339,100279,richard,26,485,male
202340,100279,on cat,20,518,unknown
202341,100280,bill,403,6835,male
202342,100280,rose,128,2402,female
202343,100280,sondra,117,1970,female
202344,100280,hector,89,1961,male
202345,100280,bob,72,1123,male
202346,100280,buck,69,1089,male
202347,100280,clark,51,1280,male
202348,100280,casey,39,716,male
202349,100280,dale,35,695,male
202350,100281,genres,1,1,male
202351,100281,writers,1,1,male
202352,100282,genres,1,1,male
202353,100282,writers,1,1,male
202354,100283,barris,365,4425,male
202355,100283,penny,93,1284,female
202356,100283,byrd,55,1008,male
202357,100283,barris (cont'd),35,994,unknown
202358,100283,patricia,32,459,female
202359,100283,barris (v.o.),31,512,unknown
202360,100283,loretta,18,186,female
202361,100283,oliver,17,422,male
202362,100283,keeler,15,256,male
202363,100284,jake,291,4598,male
202364,100284,lily,98,1570,female
202365,100284,jake (v.o.),92,2251,unknown
202366,100284,miles,53,929,male
202367,100284,gordo,51,788,male
202368,100284,king pin,40,953,unknown
202369,100284,rottovich,38,749,unknown
202370,100284,butch,38,491,male
202371,100284,ashby,31,282,male
202372,100285,john,328,5715,male
202373,100285,angela,123,1768,female
202374,100285,midnite,46,612,male
202375,100285,chaz,27,352,male
202376,100285,hennessey,21,424,male
202377,100285,gabriel,21,484,male
202378,100285,john (v.o.),17,322,unknown
202379,100285,balthazar,16,214,male
202380,100285,beeman,16,279,male
202381,100287,bernie,147,3509,male
202382,100287,shelly,109,2917,female
202383,100287,natalie,103,2509,female
202384,100287,nicky,26,716,female
202385,100287,larry,25,679,male
202386,100287,stickman,24,570,male
202387,100287,mikey,23,574,male
202388,100287,charlene,15,266,female
202389,100287,buddy,10,323,male
202390,100288,m.j.,238,3698,unknown
202391,100288,helen,197,3547,female
202392,100288,ruben,91,1676,male
202393,100288,quinn,53,999,male
202394,100288,andy,46,774,male
202395,100288,nikko,29,424,male
202396,100288,peter,25,401,male
202397,100288,conrad,17,211,male
202398,100288,helen (v.o.),15,260,unknown
202399,100289,coraline,269,1551,female
202400,100289,coraline (cont'd),69,347,unknown
202401,100289,wybie,39,289,male
202402,100289,mel,37,242,female
202403,100289,other mother,37,281,unknown
202404,100289,miss spink,25,165,unknown
202405,100289,other father,24,147,unknown
202406,100289,charlie,20,138,male
202407,100289,cat,19,163,female
202408,100290,coriolanus,131,2059,male
202409,100290,menenius,88,1315,unknown
202410,100290,volumnia,66,1316,female
202411,100290,sicinius,50,579,unknown
202412,100290,brutus,42,406,male
202413,100290,aufidius,41,707,unknown
202414,100290,martius,27,518,male
202415,100290,titus,22,355,male
202416,100290,tamora,21,330,male
202417,100293,fait,171,2157,male
202418,100293,su,70,815,female
202419,100293,archie,63,914,male
202420,100293,tommy,54,786,male
202421,100293,daria,42,477,female
202422,100293,ling,37,464,female
202423,100293,miles,29,251,male
202424,100293,chambers,24,470,male
202425,100293,charles,21,343,male
202426,100294,chev,241,1723,male
202427,100294,eve,55,340,female
202428,100294,doc miles,39,484,unknown
202429,100294,chev (cont'd),37,256,unknown
202430,100294,verona,32,283,female
202431,100294,carlito,28,243,male
202432,100294,orlando,24,264,male
202433,100294,hev,21,135,female
202434,100294,kaylo,14,49,male
202435,100295,james,87,1520,male
202436,100295,catherine,41,981,female
202437,100295,vaughan,37,2379,male
202438,100295,helen,27,1010,female
202439,100295,renata,14,286,female
202440,100295,gabrielle,4,217,female
202441,100295,vera,4,292,female
202442,100295,ad,3,93,male
202443,100295,student nurse,3,142,unknown
202444,100296,cal,279,3522,male
202445,100296,jacob,144,1923,male
202446,100296,tracy,101,1493,female
202447,100296,robbie,84,1180,male
202448,100296,hannah,72,819,female
202449,100296,jessica,65,772,female
202450,100296,kate,30,364,female
202451,100296,(then),29,482,unknown
202452,100296,liz,19,296,female
202453,100297,letty,445,3422,female
202454,100297,michael,199,1622,male
202455,100297,paul,67,663,male
202456,100297,ruth,60,397,female
202457,100297,mrs. mayer,58,595,unknown
202458,100297,dr. emlee,43,627,unknown
202459,100297,nurse gates,35,310,unknown
202460,100297,mrs. hallstrom,16,182,unknown
202461,100297,john,13,112,male
202462,100298,darwin,222,3941,male
202463,100298,emma,95,1472,female
202464,100298,annie,55,565,female
202465,100298,innes,29,604,female
202466,100298,hooker,26,559,male
202467,100298,darwin (v.o.),14,541,unknown
202468,100298,huxley,13,290,male
202469,100298,gully,13,167,male
202470,100298,charles,11,349,male
202471,100299,sami,145,2222,male
202472,100299,daniel,133,1935,male
202473,100299,zammito,98,1487,female
202474,100299,raymond,58,1015,male
202475,100299,marcel,57,770,male
202476,100299,julien,55,807,male
202477,100299,agent hadley,53,1273,unknown
202478,100299,sophie,48,511,female
202479,100299,zero,33,423,male
202480,100300,grug,164,2860,male
202481,100300,eep,114,1481,male
202482,100300,guy,110,1766,male
202483,100300,thunk,69,1083,male
202484,100300,ugga,60,768,male
202485,100300,grug (cont'd),59,1434,unknown
202486,100300,gran,37,431,male
202487,100300,guy (cont'd),24,422,unknown
202488,100300,eep (cont'd),14,170,unknown
202489,100301,yu,121,1479,male
202490,100301,jen,107,1276,female
202491,100301,li,80,1124,female
202492,100301,lo,38,806,male
202493,100301,sir te,21,413,unknown
202494,100301,bo,19,241,male
202495,100301,fox,19,378,male
202496,100301,tsai,14,203,male
202497,100301,may,12,104,female
202498,100302,jack,288,2649,male
202499,100302,jack's voice,94,2749,unknown
202510,100303,alex (cont'd),26,688,unknown
202511,100303,madden,25,421,male
202512,100303,randall,25,289,male
202513,100303,walsh,25,397,male
202514,100303,captain (cont'd),24,621,unknown
202515,100303,erlich,20,339,male
202516,100304,eric,135,2006,male
202517,100304,albrecht,61,858,male
202518,100304,elly,44,597,female
202519,100304,lao,36,973,male
202520,100304,grange,24,314,male
202521,100304,top dollar,21,238,unknown
202522,100304,t-bird,20,285,unknown
202523,100304,flash ends.,20,0,unknown
202524,100304,gideon,17,230,male
202525,100305,genres,1,1,male
202526,100305,writers,1,1,male
202527,100306,sebastian,338,4995,male
202528,100306,kathryn,190,3055,female
202529,100306,annette,144,1568,female
202530,100306,cecile,75,656,female
202531,100306,ronald,33,548,male
202532,100306,greg,31,315,male
202533,100306,mrs. caldwell,30,487,unknown
202534,100306,dr. greenbaum,21,361,unknown
202535,100306,blaine,15,215,male
202536,100307,fergus,418,2629,male
202537,100307,dil,315,2990,male
202538,100307,jody,164,2099,male
202539,100307,jude,87,1130,male
202540,100307,maguire,49,526,male
202541,100307,col,37,333,male
202542,100307,dave,23,214,male
202543,100307,deveroux,14,192,unknown
202544,100307,int. dil's flat.,8,107,unknown
202545,100308,--------------------------------------------------------------------,297,2546,unknown
202546,100308,genres,1,1,male
202547,100308,writers,1,1,male
202548,100309,benjamin,206,2654,male
202549,100309,daisy,175,3178,female
202550,100309,caroline,66,1049,female
202551,100309,daisy (cont'd),55,1106,unknown
202552,100309,queenie,46,1191,female
202553,100309,capt. mike,37,848,unknown
202554,100309,thomas button,37,516,unknown
202555,100309,caroline (cont'd),32,505,unknown
202556,100309,elizabeth abbott,30,625,unknown
202557,100310,rick,329,2494,male
202558,100310,melanie,133,946,female
202559,100310,john,58,497,male
202560,100310,mother,33,410,female
202561,100310,cindy,29,213,female
202562,100310,zach,29,172,male
202563,100310,phillip,28,154,male
202564,100310,kris,26,92,male
202565,100310,nicholas,26,103,male
202566,100311,ron,326,6474,male
202567,100311,eve,96,1415,female
202568,100311,rayon,69,1029,female
202569,100311,dr. sevard,35,538,unknown
202570,100311,dr. vass,23,511,unknown
202571,100311,t.j.,19,319,unknown
202572,100311,richard barkley,19,364,unknown
202573,100311,tucker,19,351,male
202574,100311,rick ferris,11,308,unknown
202575,100312,clough,304,6516,male
202576,100312,taylor,86,1241,male
202577,100312,revie,32,779,female
202578,100312,cussins,22,378,unknown
202579,100312,jimmy,17,290,male
202580,100312,uncle sam,17,210,unknown
202581,100312,mitchell,17,362,male
202582,100312,longson,16,330,male
202583,100312,mackenzie,13,118,male
202584,100313,dunbar,96,2231,male
202585,100313,kicking bird,67,1292,unknown
202586,100313,ten bears,37,1060,unknown
202587,100313,dunbar (v.o.),25,1449,unknown
202588,100313,elgin,19,253,male
202589,100313,fambrough,18,393,unknown
202590,100313,timmons,17,396,male
202591,100313,black shawl,15,249,unknown
202592,100313,otter,10,193,male
202593,100314,gerda,222,3368,female
202594,100314,einar,133,1770,male
202595,100314,lili,72,1034,female
202596,100314,hans,66,953,male
202597,100314,henrik,29,388,male
202598,100314,einar/lili,23,296,unknown
202599,100314,ulla,21,309,female
202600,100314,rasmussen,12,213,male
202601,100314,warnekros,9,283,unknown
202602,100315,bumstead,116,2217,unknown
202603,100315,white,104,1708,male
202604,100315,schreber,77,1415,unknown
202605,100315,stromboli,24,531,male
202606,100315,mister black,24,688,unknown
202607,100315,his p.o.v.,23,1766,unknown
202608,100315,miss crenshaw,14,123,unknown
202609,100315,priest,13,452,male
202610,100315,cop,13,289,male
202611,100316,wayne,189,1938,male
202612,100316,blake,127,1704,male
202613,100316,bane,84,1786,male
202614,100316,gordon,76,1291,male
202615,100316,alfred,70,1257,male
202616,100316,selina,66,894,female
202617,100316,fox,56,860,male
202618,100316,batman,47,746,male
202619,100316,miranda,46,622,female
202620,100318,doolittle,126,1611,male
202621,100318,pinback,72,628,male
202622,100318,talby,39,915,male
202623,100318,boiler,37,350,male
202624,100318,bomb #20,36,314,unknown
202625,100318,powell,19,202,male
202626,100318,recorded voice,7,271,unknown
202627,100318,bomb #19,6,40,unknown
202628,100318,mission controller,2,224,unknown
202629,100319,julie,126,1685,female
202630,100319,strack,93,1544,male
202631,100319,peyton,81,996,female
202632,100319,durant,52,587,male
202633,100319,darkman,32,368,male
202634,100319,yakitito,28,341,unknown
202635,100319,guzman,28,303,male
202636,100319,voice,20,457,male
202637,100319,trumayne,17,196,unknown
202638,100320,phil,332,4229,male
202639,100320,clara,244,2898,female
202640,100320,holbrooke,41,507,unknown
202641,100320,clara (cont'd),33,328,unknown
202642,100320,phil (cont'd),32,398,unknown
202643,100320,e,29,181,male
202644,100320,1ï¿½1,25,211,unknown
202645,100320,(beat),19,322,unknown
202646,100320,lieutenant manning,18,238,unknown
202647,100321,dave,98,2291,male
202648,100321,roger,80,935,male
202649,100321,elaine,75,896,female
202650,100321,kelly,28,362,female
202651,100321,gene,27,167,male
202652,100321,lawyer,23,417,male
202653,100321,primate roger,22,158,unknown
202654,100321,primate elaine,20,302,unknown
202655,100321,(more),16,0,unknown
202656,100322,some brothers.,1,70,unknown
202657,100322,my time!,1,82,unknown
202658,100322,out of here.,1,79,unknown
202659,100322,building...dumb little bastard!,1,13,unknown
202660,100322,you find them...,1,17,unknown
202661,100322,respect in dying.,1,338,unknown
202662,100322,floor.,1,7,unknown
202663,100322,down the stairs.,1,140,unknown
202664,100322,cut.,1,96,unknown
202665,100323,john,65,2735,male
202666,100323,toby,53,1302,male
202667,100323,rhodes,50,1836,male
202668,100323,mary,48,1144,female
202669,100323,sarah,39,614,female
202670,100323,gasparilla,24,989,unknown
202671,100323,logan,22,891,male
202672,100323,chico,19,245,male
202673,100323,miguel,14,526,male
202674,100324,helmut,272,7480,male
202675,100324,keltner,92,1792,unknown
202676,100324,guard,62,2392,male
202677,100324,scharff,56,737,male
202678,100324,galt,55,1131,male
202679,100324,bestler,38,705,female
202680,100324,reicher,21,561,female
202681,100324,uhlmann,18,310,female
202682,100324,sergeant hoffman,16,201,unknown
202683,100325,klaatu,163,3924,male
202684,100325,helen,98,1650,female
202685,100325,bobby,74,1409,male
202686,100325,tom,39,767,male
202687,100325,barnhardt,38,782,unknown
202688,100325,harley,31,756,male
202689,100325,med. shot,23,1006,unknown
202690,100325,general,13,269,male
202691,100325,lieutenant,12,256,male
202692,100326,george,2,49,male
202693,100326,leader,2,54,male
202694,100326,ext. wagons,1,56,unknown
202695,100326,genres,1,1,male
202696,100326,writers,1,1,male
202697,100327,neil,163,2199,male
202698,100327,keating,144,3420,male
202699,100327,charlie,141,1476,male
202700,100327,knox,102,1142,male
202701,100327,todd,83,790,male
202702,100327,cameron,55,909,male
202703,100327,meeks,48,440,male
202704,100327,mr. nolan,44,930,unknown
202705,100327,pitts,41,323,male
202706,100328,deadpool,123,2815,male
202707,100328,wade,121,2222,male
202708,100328,deadpool (cont'd),62,2095,unknown
202709,100328,vanessa,61,757,female
202710,100328,ajax,41,1006,male
202711,100328,wade (cont'd),31,591,unknown
202712,100328,weasel,30,578,male
202713,100328,deadpool (v.o.),26,846,unknown
202714,100328,blind al,24,326,unknown
202715,100329,sam,115,1975,male
202716,100329,troy,112,1477,male
202717,100329,lionel,88,1212,male
202718,100329,coco,64,916,female
202719,100329,dean fairbanks,57,809,unknown
202720,100329,kurt,50,671,male
202721,100329,reggie,41,624,male
202722,100329,gabe,38,432,male
202723,100329,george,32,526,male
202724,100330,aaron,201,2279,male
202725,100330,elaine,116,1361,female
202726,100330,ryan,99,1298,male
202727,100330,norman,98,1286,male
202728,100330,michelle,63,790,female
202729,100330,derek,60,596,male
202730,100330,oscar,59,646,male
202731,100330,jeff,59,798,male
202732,100330,uncle russell,37,645,unknown
202733,100331,sheldon,189,3477,male
202734,100331,nora,125,1829,female
202735,100331,randolph,125,3011,male
202736,100331,burke,57,1214,male
202737,100331,stokes,47,838,male
202738,100331,tommy,32,562,male
202739,100331,smoochy,29,857,male
202740,100331,angelo,26,345,male
202741,100331,merv,22,343,male
202742,100332,rachel,142,2209,female
202743,100332,stephan,111,2182,male
202744,100332,david,65,1003,male
202745,100332,vogel (cont'd),42,1304,unknown
202746,100332,vogel,33,783,male
202747,100332,stephan (cont'd),32,501,unknown
202748,100332,rachel (cont'd),17,221,unknown
202749,100332,sarah,10,185,female
202750,100332,boyfriend,9,99,male
202751,100333,jonathan,352,6107,male
202752,100333,wyatt,102,1949,male
202753,100333,russo,23,462,male
202754,100333,british accent,12,174,unknown
202755,100333,solange,12,282,female
202756,100333,wyatt (v.0.),10,167,unknown
202757,100333,receptionist,9,138,male
202758,100333,the blonde,8,109,unknown
202759,100333,teller,7,111,male
202760,100334,hull,221,3574,male
202761,100334,elias,154,3081,male
202762,100334,carver,74,1269,male
202763,100334,mccutcheon,62,904,unknown
202764,100334,barbosa,51,947,male
202765,100334,taft,36,645,male
202766,100334,eddie,30,683,male
202767,100334,stevens,29,483,male
202768,100334,gopher,23,387,male
202769,100335,finnegan,153,3145,male
202770,100335,trillian,81,1552,female
202771,100335,pantucci,69,1394,male
202772,100335,hanover,65,1229,male
202773,100335,finnegan (cont'd),36,877,unknown
202774,100335,canton,29,542,male
202775,100335,mulligan,27,514,male
202776,100335,captain,18,333,male
202777,100335,mamooli,14,209,unknown
202778,100336,nick,219,2085,male
202779,100336,merle,85,1067,female
202780,100336,vince,77,1319,male
202781,100336,albert,62,497,male
202782,100336,sal,50,813,male
202783,100336,linda,40,590,female
202784,100336,john,36,389,male
202785,100336,merle (cont'd),24,696,unknown
202786,100336,nick (cont'd),19,465,unknown
202787,100337,tuvia,245,2823,male
202788,100337,zus,139,1511,female
202789,100337,asael,65,687,male
202790,100337,malbin,46,471,male
202791,100337,shimon,43,737,male
202792,100337,tuvia (cont'd),40,638,unknown
202793,100337,lilka,35,347,female
202794,100337,zus (cont'd),29,383,unknown
202795,100337,viktor,25,348,male
202796,100338,billy,224,2306,male
202797,100338,colin,217,2473,male
202798,100338,costello,126,1592,male
202799,100338,madolyn,99,804,female
202800,100338,queenan,63,773,male
202801,100338,dignam,40,462,female
202802,100338,ellerby,39,627,unknown
202803,100338,mister french,37,408,unknown
202804,100338,colin (cont'd),27,420,unknown
202805,100339,matt,349,5356,male
202806,100339,alexandra,129,1715,female
202807,100339,scottie,95,984,male
202808,100339,sid,54,1007,male
202809,100339,julie,34,593,female
202810,100339,cousin hugh,26,540,unknown
202811,100339,matt (cont'd),25,473,unknown
202812,100339,brian speer,20,234,unknown
202813,100339,scott thorson,19,572,unknown
202814,100340,gru,198,2969,male
202815,100340,lucy,76,1392,female
202816,100340,gru (cont'd),58,1081,unknown
202817,100340,agnes,52,641,female
202818,100340,margo,30,452,female
202819,100340,lucy (cont'd),23,382,unknown
202820,100340,edith,21,237,female
202821,100340,silas,20,280,male
202822,100340,el macho,18,456,unknown
202823,100341,hawk,157,4485,male
