character_id,movie_id,character_name,occourences,word_count,gender
204144,100501,debi,95,1350,female
204145,100501,marcella,32,363,female
204146,100501,grocer,26,411,unknown
204147,100501,paul,25,388,male
204148,100501,lardner,19,246,male
204149,100501,mary,18,282,female
204150,100501,mccullers,17,196,unknown
204151,100501,dr. oatman,16,253,unknown
204152,100502,phil,426,6702,male
204153,100502,rita,230,2460,female
204154,100502,larry,25,254,male
204155,100502,nancy,24,117,female
204156,100502,ned,22,441,male
204157,100502,mrs. lancaster,19,152,unknown
204158,100502,deejay,16,221,male
204159,100502,ralph,11,95,male
204160,100502,hawley,11,282,male
204161,100503,karen,97,844,female
204162,100503,matthew,44,332,male
204163,100503,doug,36,403,male
204164,100503,susan,30,217,female
204165,100503,nakagawa,22,232,male
204166,100503,maria,21,172,female
204167,100503,alex,20,205,male
204168,100503,jennifer,18,105,female
204169,100503,yoko,5,27,female
204170,100504,quill,181,2628,male
204171,100504,rocket,120,1661,male
204172,100504,gamora,106,1358,female
204173,100504,drax,75,995,male
204174,100504,yondu,69,903,unknown
204175,100504,ego,52,1050,male
204176,100504,mantis,43,559,male
204177,100504,ego (cont'd),35,1002,unknown
204178,100504,nebula,33,412,male
204179,100505,dade,143,1574,male
204180,100505,kate,86,1093,female
204181,100505,plague,76,1437,male
204182,100505,cereal,67,1072,male
204183,100505,phreak,57,904,male
204184,100505,nikon,36,452,male
204185,100505,gill,34,575,female
204186,100505,joey,30,515,male
204187,100505,margo,29,318,female
204188,100506,rick,317,3667,male
204189,100506,fred,209,3103,male
204190,100506,maggie,91,1035,female
204191,100506,grace,59,760,female
204192,100506,leigh,45,727,male
204193,100506,rick (cont'd),39,628,unknown
204194,100506,gary,34,416,male
204195,100506,fred (cont'd),30,474,unknown
204196,100506,coakley,27,617,male
204197,100507,allyson,59,972,female
204198,100507,laurie,52,1087,female
204199,100507,shanah,33,601,female
204200,100507,officer hawkins,33,548,unknown
204201,100507,dr. sartain,31,744,unknown
204202,100507,vicky,30,500,female
204203,100507,cameron,30,524,male
204204,100507,aaron,27,670,male
204205,100507,dana,24,540,female
204206,100508,kara,85,1709,male
204207,100508,loomis,66,1169,male
204208,100508,tommy,58,1622,male
204209,100508,wynn,46,1388,male
204210,100508,john,31,951,male
204211,100508,beth,27,595,female
204212,100508,debra,22,340,female
204213,100508,tim,19,387,male
204214,100508,harry simms (v.o.),18,571,unknown
204215,100509,mary,138,1508,female
204216,100509,hancock,107,1373,male
204217,100509,horus,86,850,male
204218,100509,aaron,81,803,male
204219,100509,(continuing),39,993,unknown
204220,100509,roheim,31,422,unknown
204221,100509,(beat),26,1024,unknown
204222,100509,hancock (cont'd),15,294,unknown
204223,100509,tom,15,177,male
204224,100510,vick,266,3953,male
204225,100510,alan,218,2602,male
204226,100510,stu,192,2309,male
204227,100510,chastity,42,589,female
204228,100510,vick (cont'd),31,639,unknown
204229,100510,doug,23,431,male
204230,100510,tracy,23,213,female
204231,100510,jimmy lang,17,316,unknown
204232,100510,stu (cont'd),15,173,unknown
204233,100511,hanna,173,1858,female
204234,100511,marissa,103,1362,female
204235,100511,sophie,70,775,female
204236,100511,erik,68,1064,male
204237,100511,rachel,36,561,female
204238,100511,isaacs,26,324,male
204239,100511,seb,23,263,male
204240,100511,marissa (cont'd),23,458,unknown
204241,100511,erik (cont'd),22,475,unknown
204242,100512,holly,264,4715,female
204243,100512,mickey,231,4544,male
204244,100512,hannah,211,3482,female
204245,100512,lee,194,3442,male
204246,100512,elliot,152,2753,male
204247,100512,april,55,954,female
204248,100512,frederick,51,1193,male
204249,100512,david,39,561,male
204250,100512,gail,38,511,female
204251,100513,starling,212,1381,male
204252,100513,angle,135,17,female
204253,100513,pazzi,99,538,male
204254,100513,cordell,55,402,male
204255,100513,verger,53,489,male
204256,100513,(pause),46,253,unknown
204257,100513,fell,36,292,male
204258,100513,barney,35,262,male
204259,100513,mapp,32,257,male
204260,100514,harold,441,6308,male
204261,100514,penelope,255,2759,female
204262,100514,woodly,164,2034,male
204263,100514,paul,142,1266,male
204264,100514,looseleaf,102,1665,male
204265,100514,shuttle,101,1357,male
204266,100514,von konigswald,15,896,unknown
204267,100514,mildred,11,496,female
204268,100514,wanda june,11,445,unknown
204269,100515,mumble,174,2183,male
204270,100515,mumble (cont'd),38,578,unknown
204271,100515,the adelies,37,730,unknown
204272,100515,ella,30,268,female
204273,100515,wishful,26,356,male
204274,100515,adelies,23,334,female
204275,100515,an adelie,18,283,unknown
204276,100515,loveday,17,224,male
204277,100515,caruso,14,131,male
204278,100516,tom,220,2591,male
204279,100516,jim,125,2042,male
204280,100516,sheriff,80,1245,male
204281,100516,karen,72,870,female
204282,100516,charlie,52,616,male
204283,100516,wayne,48,975,male
204284,100516,kenny,47,542,male
204285,100516,hank,41,409,male
204286,100516,phil,33,325,male
204287,100517,storm,139,3240,male
204288,100517,andy,80,1857,male
204289,100517,o'malley,36,957,male
204290,100517,trent,24,491,male
204291,100517,sonny,23,250,male
204292,100517,holland,11,278,male
204293,100517,felicia,11,213,female
204294,100517,jones,10,135,male
204295,100517,martha,9,229,female
204296,100518,kumar,328,6020,male
204297,100518,harold,302,4118,male
204298,100518,j.d.,17,308,unknown
204299,100518,officer palumbo,16,270,unknown
204300,100518,neil,15,289,male
204301,100518,hippie asshole,14,354,unknown
204302,100518,goldstein,13,158,male
204303,100518,billy,13,237,male
204304,100518,liane,13,410,female
204305,100525,nell,171,6150,female
204306,100525,marrow,125,3245,male
204307,100525,theo,108,2668,male
204308,100525,luke,59,1713,male
204309,100525,mary,22,637,female
204310,100525,mr. dudley,16,327,unknown
204311,100525,mrs. dudley,15,438,unknown
204312,100525,malcolm,11,157,male
204313,100525,todd,7,117,male
204314,100526,gigi,172,2045,male
204315,100526,alex,118,1264,male
204316,100526,anna,101,979,female
204317,100526,janine,94,887,female
204318,100526,ben,90,844,male
204319,100526,conor,64,706,male
204320,100526,beth,62,763,female
204321,100526,neil,42,392,male
204322,100526,mary,23,504,female
204323,100527,neil,267,3372,male
204324,100527,hanna,171,2517,female
204325,100527,chris,54,596,male
204326,100527,eady,42,364,male
204327,100527,cerrito,42,578,female
204328,100527,nate,41,670,male
204329,100527,charlene,33,423,female
204330,100527,waingro,30,417,male
204331,100527,towner,25,224,male
204332,100528,veronica,251,4059,female
204333,100528,j.d.,128,2880,unknown
204334,100528,heather chandler,58,1027,unknown
204335,100528,heather duke,46,794,unknown
204336,100528,heather mcnamara,36,573,unknown
204337,100528,pauline,24,597,female
204338,100528,kurt,23,224,male
204339,100528,veronica (v.o.),19,668,unknown
204340,100528,mom,18,278,male
204341,100529,pauline,177,5159,female
204342,100529,juliet,141,3825,female
204343,100529,honora,127,2257,female
204344,100529,herbert,43,8530,male
204345,100529,steve,8,167,male
204346,100529,mrs. steve,8,138,unknown
204347,100529,mrs. collins,8,249,unknown
204348,100529,miss waller,7,131,unknown
204349,100529,miss stewart,5,137,unknown
204350,100530,(v.o.),85,1699,unknown
204351,100530,pilot,28,395,male
204352,100530,den,24,402,male
204353,100530,sternn,22,304,male
204354,100530,ard,17,387,male
204355,100530,fiste,17,146,male
204356,100530,zeke,15,246,male
204357,100530,queen,15,342,female
204358,100530,austin,11,265,male
204359,100531,hammer,174,3786,male
204360,100531,esther,59,939,female
204361,100531,santa,45,1386,female
204362,100531,hammer (cont'd),37,801,unknown
204363,100531,chief,35,789,male
204364,100531,mohammed,32,501,male
204365,100531,santa (cont'd),28,665,unknown
204366,100531,mrs. carver,27,824,unknown
204367,100531,tiny tim,21,395,unknown
204368,100532,moore,281,2005,male
204369,100532,angle,149,0,female
204370,100532,fran,134,849,male
204371,100532,(pause),130,734,unknown
204372,100532,blane,122,927,male
204373,100532,bella,115,907,female
204374,100532,bergman,80,854,male
204375,100532,pincus,78,661,male
204376,100532,(to moore),15,113,unknown
204377,100533,kirsty,130,4052,female
204378,100533,julia,53,2524,female
204379,100533,malahide,51,2003,unknown
204380,100533,kyle,41,777,male
204381,100533,pinhead,24,643,male
204382,100533,frank,22,809,male
204383,100533,ronson,17,453,male
204384,100533,larry,14,461,male
204385,100533,tiffany,7,334,female
204386,100534,hellboy,169,3274,male
204387,100534,broom,84,1562,male
204388,100534,myers,82,1212,male
204389,100534,liz,51,1030,female
204390,100534,grigory,39,1134,male
204391,100534,manning,34,612,male
204392,100534,omit,33,0,male
204393,100534,abe,27,458,male
204394,100534,clay,26,506,male
204395,100535,hellboy,173,2345,male
204396,100535,abe,112,1564,male
204397,100535,johann,98,1749,male
204398,100535,liz,87,1232,female
204399,100535,manning,49,705,male
204400,100535,prince,40,975,male
204401,100535,princess,34,758,female
204402,100535,(beat),17,358,unknown
204403,100535,leno,12,234,male
204404,100536,julia,136,1653,female
204405,100536,larry,133,2210,male
204406,100536,kirsty,126,1491,female
204407,100536,frank,80,1573,male
204408,100536,steve,42,541,male
204409,100536,prudhoe,27,490,unknown
204410,100536,cenobite,18,498,male
204411,100536,2nd man,11,57,unknown
204412,100536,female cenobite,9,119,unknown
204413,100537,joey,137,1475,male
204414,100537,terri,88,983,female
204415,100537,jp,61,765,male
204416,100537,pinhead,39,617,male
204417,100537,elliott,22,542,male
204418,100537,sandy,20,166,female
204419,100537,doc,13,149,male
204420,100537,brad,11,129,male
204421,100537,mama,11,121,female
204422,100538,amy,171,2804,female
204423,100538,charles,75,1943,male
204424,100538,marla,41,1394,female
204425,100538,winter,33,806,male
204426,100538,pinhead,29,748,male
204427,100538,joey,25,611,male
204428,100538,katya,9,231,female
204429,100538,cop,7,101,male
204430,100538,my,6,71,female
204431,100539,trevor,209,2920,male
204432,100539,allison,59,1013,female
204433,100539,kirsty,39,656,female
204434,100539,bret,29,677,male
204435,100539,lange,26,747,male
204436,100539,tawny,21,325,female
204437,100539,larry,16,381,male
204438,100539,trevor (cont'd),16,381,unknown
204439,100539,gwen,13,359,female
204440,100540,skeeter,232,2653,male
204441,100540,aibileen,136,1940,unknown
204442,100540,hilly,118,2026,female
204443,100540,minny,118,1904,female
204444,100540,charlotte,74,1117,female
204445,100540,celia,61,883,female
204446,100540,stuart,46,612,male
204447,100540,minny (cont'd),40,679,unknown
204448,100540,elizabeth,32,380,female
204449,100541,henry,307,6225,male
204450,100541,simon,204,2892,male
204451,100541,fay,122,2632,female
204452,100541,warren,42,1221,male
204453,100541,angus,40,708,male
204454,100541,amy,28,478,female
204455,100541,mr deng,26,438,unknown
204456,100541,buñuel,24,338,unknown
204457,100541,father hawkes,24,425,unknown
204458,100542,henry,326,2020,male
204459,100542,max,218,2272,male
204460,100542,julie,176,1483,female
204461,100542,(then),46,483,unknown
204462,100542,joe,44,422,male
204463,100542,max (cont'd),39,598,unknown
204464,100542,julie (cont'd),38,418,unknown
204465,100542,eddie,35,468,male
204466,100542,darek,32,341,male
204467,100543,theodore,398,4677,male
204468,100543,samantha,270,4188,female
204469,100543,amy,47,1143,female
204470,100543,samantha (cont'd),26,728,unknown
204471,100543,theodore (cont'd),22,727,unknown
204472,100543,paul,20,288,male
204473,100543,catherine,19,294,female
204474,100543,blind date,18,269,unknown
204475,100543,text voice,17,280,unknown
204476,100544,tj,220,2377,male
204477,100544,hesher,118,2246,male
204478,100544,dad,69,1008,male
204479,100544,grandma,60,775,female
204480,100544,nicole,53,1013,female
204481,100544,hesher (cont'd),43,1625,unknown
204482,100544,dustin,22,319,male
204483,100544,nicole (cont'd),21,529,unknown
204484,100544,larry,21,324,male
204485,100545,rob,476,10122,male
204486,100545,laura,175,2903,female
204487,100545,barry,117,2361,male
204488,100545,dick,52,726,male
204489,100545,rob (v.o.),33,1157,unknown
204490,100545,marie,31,485,female
204491,100545,caroline,22,261,female
204492,100545,woman,16,318,female
204493,100545,liz,16,386,female
204494,100546,taupin,183,2043,male
204495,100546,brenna,175,1871,female
204496,100546,conor,97,969,male
204497,100546,romirez,65,1248,male
204498,100546,knight,48,841,male
204499,100546,moran,47,680,male
204510,100547,the surrounding bikers,1,35,unknown
204511,100547,faith and kase,1,16,unknown
204512,100548,doug,84,1035,male
204513,100548,bobby,63,904,male
204514,100548,lynn,55,625,female
204515,100548,ethel,44,494,female
204516,100548,brenda,40,441,female
204517,100548,big bob,35,436,unknown
204518,100548,doug (cont'd),26,287,unknown
204519,100548,bobby (cont'd),21,379,unknown
204520,100548,brenda (cont'd),9,78,unknown
204521,100549,hildy,428,6723,female
204522,100549,burns,362,6728,male
204523,100549,hartman,114,1655,male
204524,100549,bruce,99,1180,male
204525,100549,mayor,81,1127,male
204526,100549,murphy,57,731,male
204527,100549,endicott,56,680,male
204528,100549,williams,40,743,male
204529,100549,mollie,39,730,female
204530,100550,alfred hitchcock,185,3516,unknown
204531,100550,alma,115,1903,female
204532,100550,peggy,34,609,female
204533,100550,alma (cont'd),32,816,unknown
204534,100550,whitfield cook,32,480,unknown
204535,100550,janet leigh,26,496,unknown
204536,100550,lew wasserman,18,290,unknown
204537,100550,barney balaban,15,302,unknown
204538,100550,vera miles,12,298,unknown
204539,100551,arthur,191,2783,male
204540,100551,ford,122,1877,male
204541,100551,zaphod,109,1840,male
204542,100551,trillian,57,745,female
204543,100551,marvin,28,419,male
204544,100551,slartibartfast,27,808,male
204545,100551,kwaltz,26,733,unknown
204546,100551,deep thought,26,342,unknown
204547,100551,eddie,19,514,male
204548,100552,linda,249,4449,female
204549,100552,matt,163,3084,male
204550,100552,sebastian,147,2770,male
204551,100552,sebastian's voice,71,1634,unknown
204552,100552,sarah,66,1221,female
204553,100552,carter,46,579,male
204554,100552,frank,40,451,male
204555,100552,janice,16,144,female
204556,100552,int. laboratory,10,221,unknown
204557,100553,ty,255,4087,male
204558,100553,maceo,115,1621,male
204559,100553,sonny,85,1175,male
204560,100553,delilah,66,924,female
204561,100553,china doll,66,739,unknown
204562,100553,sheriff pugh,38,646,unknown
204563,100553,dex,34,470,male
204564,100553,amanda,31,440,female
204565,100553,possum,28,419,male
204566,100554,nick,223,2422,male
204567,100554,kurt,221,2757,male
204568,100554,dale,213,2433,male
204569,100554,harken,72,1220,male
204570,100554,julia,57,687,female
204571,100554,cocksucker jones,47,663,unknown
204572,100554,pellit,20,484,unknown
204573,100554,mrs. harken,16,138,unknown
204574,100554,jack,12,241,male
204575,100555,annie,357,6870,female
204576,100555,tom,195,5555,male
204577,100555,grace,156,2948,female
204578,100555,robert,111,2048,male
204579,100555,diane,60,1768,female
204580,100555,frank,38,1220,male
204581,100555,joe,32,601,male
204582,100555,liz,17,358,female
204583,100555,rona,11,148,female
204584,100556,bock,168,5232,male
204585,100556,barbara,62,2540,female
204586,100556,drummond,33,1303,male
204587,100556,sundstrom,27,846,male
204588,100556,milton mead,26,482,unknown
204589,100556,welbeck,24,990,male
204590,100556,brubaker,23,813,male
204591,100556,dr. morse,20,539,unknown
204592,100556,mrs. cushing,20,551,unknown
204593,100557,talley,231,3976,female
204594,100557,dennis,115,2003,male
204595,100557,kevin,49,818,male
204596,100557,jennifer,47,763,female
204597,100557,thomas,38,589,male
204598,100557,howell,36,653,male
204599,100557,mars,35,649,male
204600,100557,talley (cont'd),33,524,unknown
204601,100557,walter,25,446,male
204602,100558,adam,237,2690,male
204603,100558,lou,178,2233,female
204604,100558,nick,126,1325,male
204605,100558,jacob,95,1051,male
204606,100558,lily,35,477,female
204607,100558,jennie,29,341,female
204608,100558,adam (cont'd),27,477,unknown
204609,100558,lou (cont'd),24,471,unknown
204610,100558,blaine,24,246,male
204611,100559,paul,361,3450,male
204612,100559,tatiana,90,580,female
204613,100559,paul (cont'd),87,948,unknown
204614,100559,general bizimungu,45,458,unknown
204615,100559,zozo,28,192,male
204616,100559,captain,22,149,male
204617,100559,gloria,22,244,female
204618,100559,jock,16,145,male
204619,100559,odette,15,103,female
204620,100560,jerry,114,1650,male
204621,100560,bill,99,1045,male
204622,100560,denise,91,1402,female
204623,100560,mary,89,1027,female
204624,100560,baby,75,1071,female
204625,100560,mother,61,1162,female
204626,100560,capt. spaulding,52,1132,unknown
204627,100560,otis,47,1497,male
204628,100560,wydell,46,648,female
204629,100562,hiccup,134,1863,male
204630,100562,hiccup (cont'd),113,3090,unknown
204631,100562,stoick,92,1326,male
204632,100562,gobber,75,1404,male
204633,100562,astrid,55,973,female
204634,100562,stoick (cont'd),34,578,unknown
204635,100562,tuffnut,29,406,unknown
204636,100562,gobber (cont'd),25,609,unknown
204637,100562,snotlout,23,447,unknown
204638,100563,hiccup,140,2741,male
204639,100563,hiccup (cont'd),79,2501,unknown
204640,100563,stoick,63,876,male
204641,100563,astrid,59,856,female
204642,100563,valka,51,1096,female
204643,100563,drago,41,930,male
204644,100563,eret,39,717,male
204645,100563,gobber,33,677,male
204646,100563,ruffnut,23,358,unknown
204647,100564,hawk,239,5219,male
204648,100564,anna,81,1665,female
204649,100564,alex,70,1561,male
204650,100564,minerva,43,1002,female
204651,100564,darwin,40,1288,male
204652,100564,kaplan,37,1033,male
204653,100564,gates,18,421,male
204654,100564,snickers,18,449,male
204655,100564,almond joy,16,433,unknown
204656,100565,norville,233,4553,female
204657,100565,amy,140,2778,female
204658,100565,mussburger,99,2150,unknown
204659,100565,buzz,48,934,male
204660,100565,hudsucker,26,505,male
204661,100565,smitty,19,181,male
204662,100565,narrator (v.o.),15,572,unknown
204663,100565,editor,14,448,male
204664,100565,moses,14,344,male
204665,100566,nathan,250,4812,male
204666,100566,lila,192,3006,female
204667,100566,gabrielle,82,1234,female
204668,100566,puff,72,1721,male
204669,100566,rose,36,538,female
204670,100566,mother,16,161,female
204671,100566,lila (o.s.),15,166,unknown
204672,100566,lila (v.o.),15,318,unknown
204673,100566,father,9,207,male
204674,100567,ryan,112,907,male
204675,100567,ramius,103,1068,male
204676,100567,mancuso,76,856,male
204677,100567,jones,50,714,male
204678,100567,greer,33,370,male
204679,100567,(beat),28,477,unknown
204680,100567,(on speakers),27,367,unknown
204681,100567,pelt,27,267,male
204682,100567,borodin,20,209,male
204683,100568,james,232,3924,male
204684,100568,sanborn,156,2207,male
204685,100568,eldridge,94,1428,male
204686,100568,(into walkie),47,645,unknown
204687,100568,(headset),32,470,unknown
204688,100568,thompson,22,393,male
204689,100568,(over walkie),20,218,unknown
204690,100568,uprange,20,187,unknown
204691,100568,soldier,17,293,male
204692,100569,john,232,3048,male
204693,100569,henri,126,2149,male
204694,100569,sarah,118,1679,female
204695,100569,sam,65,1201,male
204696,100569,mark,33,571,male
204697,100569,six,20,279,male
204698,100569,(beat),13,208,unknown
204699,100569,mogadorian commander,10,222,unknown
204700,100569,annie,10,187,female
204701,100570,sam,283,4633,male
204702,100570,rita,192,3502,female
204703,100570,lucy,95,1066,female
204704,100570,turner,63,1167,male
204705,100570,ifty,28,645,male
204706,100570,robert,26,273,male
204707,100570,sam (cont'd),25,656,unknown
204708,100570,annie,25,376,female
204709,100570,margaret brown,22,454,unknown
204710,100571,steven,270,3584,male
204711,100571,phillip,104,1262,male
204712,100571,steven (v.o.),51,1650,unknown
204713,100571,debbie,45,586,female
204714,100571,kemple,36,421,unknown
204715,100571,steven (cont'd),26,848,unknown
204716,100571,phillip (o.s.),20,307,unknown
204717,100571,lindholm,17,407,female
204718,100571,cleavon,11,156,male
204719,100572,jennifer,104,2053,female
204720,100572,sheriff storch,95,1467,unknown
204721,100572,johnny,94,2086,male
204722,100572,stanley,65,934,male
204723,100572,andy,65,885,male
204724,100572,jennifer (cont'd),46,876,unknown
204725,100572,johnny (cont'd),30,663,unknown
204726,100572,matthew,23,250,male
204727,100572,earl,20,265,male
204728,100573,julie,166,2371,female
204729,100573,karla,125,1739,female
204730,100573,tyrell,95,1576,male
204731,100573,will,84,1329,male
204732,100573,ray,43,590,male
204733,100573,nancy,30,365,female
204734,100573,brooks,22,405,male
204735,100573,estes,15,408,male
204736,100573,titus,12,296,male
204737,100574,matt,301,4931,male
204738,100574,burke,146,2719,male
204739,100574,cathy,117,2082,female
204740,100574,jeannie,117,1704,female
204741,100574,nan,77,1921,female
204742,100574,beth,37,605,female
204743,100574,lucy,13,199,female
204744,100574,on matt,12,202,unknown
204745,100574,group captain,8,67,unknown
204746,100575,spooner,256,4571,male
204747,100575,calvin,141,2505,male
204748,100575,sonny,43,544,male
204749,100575,victor,29,683,male
204750,100575,lt. bergin,21,328,unknown
204751,100575,robertson,20,574,male
204752,100575,hologram,11,125,male
204753,100575,toller,11,125,male
204754,100575,old man,11,144,unknown
204755,100576,ben,151,2388,male
204756,100576,elena,123,1615,female
204757,100576,wendy,94,1252,female
204758,100576,paul,75,713,male
204759,100576,sandy,40,406,female
204760,100576,janey,40,404,female
204761,100576,jim,30,589,male
204762,100576,mikey,29,506,male
204763,100576,francis,22,364,male
204764,100577,stephen,310,3159,male
204765,100577,gov. morris,98,1596,unknown
204766,100577,molly,97,676,female
204767,100577,paul,71,1495,male
204768,100577,duffy,69,1179,male
204769,100577,ida,51,531,female
204770,100577,ben,25,443,male
204771,100577,stephen (cont'd),14,220,unknown
204772,100577,cindy,12,86,female
204773,100578,valentina,116,1627,female
204774,100578,anton,99,1587,male
204775,100578,tony,98,2262,male
204776,100578,dr. parnassus,86,1356,unknown
204777,100578,doctor parnassus,74,984,unknown
204778,100578,percy,67,942,male
204779,100578,mr nick,28,602,unknown
204780,100578,tony (cont'd),24,883,unknown
204781,100578,man,22,181,male
204782,100579,matt,198,3011,male
204783,100579,ruth,141,1745,female
204784,100579,willis,74,1114,male
204785,100579,natalie,70,843,female
204786,100579,f,70,984,male
204787,100579,ric,46,737,male
204788,100579,katie,21,349,female
204789,100579,davis,18,469,male
204790,100579,frank,17,190,male
204791,100580,simon,194,2940,male
204792,100580,toby,175,2447,male
204793,100580,malcolm,150,3074,male
204794,100580,karen,109,1584,female
204795,100580,judy,87,1049,female
204796,100580,linton,61,1117,male
204797,100580,liza,56,786,female
204798,100580,suzy,51,558,female
204799,100580,general miller,48,897,unknown
204800,100581,cobb,434,6614,male
204801,100581,ariadne,170,1760,female
204802,100581,arthur,136,1683,male
204803,100581,eames,89,1155,male
204804,100581,saito,76,979,male
204805,100581,fischer,66,694,male
204806,100581,mal,62,989,male
204807,100581,yusuf,42,611,male
204808,100581,browning,27,363,male
204809,100582,bob (mr. incredible),149,0,unknown
204810,100582,bob,128,0,male
204811,100582,helen,111,0,female
204812,100582,helen (elastigirl),94,0,unknown
204813,100582,dash,77,0,male
204814,100582,violet,66,0,female
204815,100582,e,45,0,male
204816,100582,mirage,34,0,male
204817,100582,syndrome,33,0,male
204818,100583,david,111,1503,male
204819,100583,president,80,1189,male
204820,100583,steve,79,1267,male
204821,100583,general grey,60,788,unknown
204822,100583,constance,56,544,female
204823,100583,moishe,51,727,male
204824,100583,jasmine,49,581,female
204825,100583,nimziki,36,457,unknown
204826,100583,miguel,30,460,male
204827,100584,indy,332,5300,male
204828,100584,henry,152,2101,male
204829,100584,elsa,75,979,female
204830,100584,donovan,59,1332,male
204831,100584,brody,59,826,male
204832,100584,vogel,29,463,male
204833,100584,sallah,28,384,male
204834,100584,fedora,12,209,female
204835,100584,kazim,12,225,male
204836,100585,indy,195,5754,male
204837,100585,marion,90,2139,female
204838,100585,belloq,37,1200,male
