character_id,movie_id,character_name,occourences,word_count,gender
209010,101087,mcnamara,36,867,male
209011,101087,general taylor,27,783,unknown
209012,101087,ecker,23,382,male
209013,101087,rusk,22,567,male
209014,101087,bundy,22,459,male
209015,101087,mccone,21,565,unknown
209016,101088,toby,262,4002,male
209017,101088,caroline,189,3503,female
209018,101088,dwight,160,4546,male
209019,101088,arthur,33,606,male
209020,101088,pearl,15,315,female
209021,101088,norma,12,218,female
209022,101088,terry taylor,9,152,unknown
209023,101088,jerry,8,113,male
209024,101088,dwight (o.s.),7,128,unknown
209025,101089,genres,1,1,male
209026,101089,writers,1,1,male
209027,101090,thor,175,2747,male
209028,101090,jane,125,1774,female
209029,101090,loki,92,1937,male
209030,101090,selvig,69,1093,unknown
209031,101090,volstagg,61,1006,male
209032,101090,fandral,49,788,male
209033,101090,odin,48,1038,male
209034,101090,sif,45,896,male
209035,101090,darcy,38,520,male
209036,101091,thor,299,4233,male
209037,101091,loki,73,1047,male
209038,101091,valkyrie,65,967,female
209039,101091,banner,64,650,male
209040,101091,thor (cont'd),53,1106,unknown
209041,101091,hulk,39,382,male
209042,101091,grandmaster,36,770,male
209043,101091,hela,35,685,female
209044,101091,korg,27,665,male
209045,101092,archie gates,263,3468,unknown
209046,101092,troy,228,2245,male
209047,101092,doc,115,995,male
209048,101092,vig,110,1217,male
209049,101092,interrogator,61,1065,unknown
209050,101092,general horn,33,457,unknown
209051,101092,bill smithson,29,262,unknown
209052,101092,imam,29,323,male
209053,101092,walter,29,269,male
209054,101093,epps,318,7567,male
209055,101093,jaeger,308,5534,male
209056,101093,wes,213,3341,male
209057,101093,epps(cont),52,2247,unknown
209058,101093,fade to:,33,80,unknown
209059,101093,jaeger(cont),30,431,unknown
209060,101093,wes(cont),20,623,unknown
209061,101093,black,12,0,male
209062,101093,jager,7,277,male
209063,101094,peter,336,5571,male
209064,101094,michael,254,3829,male
209065,101094,jack,210,3897,male
209066,101094,sylvia,42,768,female
209067,101094,graton,29,555,male
209068,101094,punk #1,27,338,unknown
209069,101094,paul,25,241,male
209070,101094,agent #1,22,320,unknown
209071,101094,store clerk,18,188,unknown
209072,101095,d'artagnan,195,2459,male
209073,101095,athos,119,2198,male
209074,101095,porthos,108,2233,male
209075,101095,aramis,96,1419,male
209076,101095,richelieu,95,1844,male
209077,101095,milady,66,1385,female
209078,101095,rochefort,52,1113,male
209079,101095,anne,45,540,female
209080,101095,louis,39,769,male
209081,101096,alan,168,2108,male
209082,101096,fermat,120,1160,male
209083,101096,jeff,106,1239,male
209084,101096,lady penelope,70,915,unknown
209085,101096,the hood,60,1243,unknown
209086,101096,tintin,52,399,male
209087,101096,parker,47,643,male
209088,101096,mullion,36,611,female
209089,101096,brains,34,359,male
209090,101097,ray,271,5552,male
209091,101097,crow horse,140,4009,unknown
209092,101097,cooch,138,3895,male
209093,101097,maggie,27,945,female
209094,101097,yellow bird,22,598,unknown
209095,101097,radio,16,440,male
209096,101097,tully,13,250,female
209097,101097,sherman,11,158,male
209098,101097,clear moon,11,343,unknown
209099,101098,reilly,169,1047,male
209100,101098,glass,102,1207,male
209101,101098,t.j.,46,300,unknown
209102,101098,winters,41,415,male
209103,101098,pooch,36,260,male
209104,101098,swan,20,108,male
209105,101098,mary,18,109,female
209106,101098,rice,17,172,male
209107,101098,pluchinsky,15,154,unknown
209108,101099,mike,199,2700,male
209109,101099,sheryl,147,1859,female
209110,101099,ida,93,2292,female
209111,101099,clyde,76,1766,male
209112,101099,brody,30,442,male
209113,101099,sam,20,384,male
209114,101099,evelyn,18,308,female
209115,101099,darryl,18,292,male
209116,101099,lonnie,12,192,male
209117,101100,time traveller,130,3346,unknown
209118,101100,weena,33,345,female
209119,101100,filby,29,566,male
209120,101100,dr. hillyer,20,473,unknown
209121,101100,kemp,10,287,male
209122,101100,mrs. watchett,9,325,unknown
209123,101100,james filby,8,207,unknown
209124,101100,warden,7,123,male
209125,101100,bridewell,6,263,unknown
209126,101101,tin cup,424,7871,unknown
209127,101101,romeo,162,2615,male
209128,101101,molly,157,2241,female
209129,101101,simms,63,1247,male
209130,101101,doreen,48,806,female
209131,101101,earl,33,399,male
209132,101101,clint,22,274,male
209133,101101,security guard,9,117,unknown
209134,101101,jose,9,86,male
209135,101102,tilley,321,6799,female
209136,101102,bb,248,4790,female
209137,101102,nora,115,1747,female
209138,101102,sam,104,1903,male
209139,101102,moe,67,1150,male
209140,101102,wing,47,817,male
209141,101102,looney,29,667,male
209142,101102,gil,26,358,male
209143,101102,masters,25,674,male
209144,101103,smiley,134,1896,male
209145,101103,peter guillam,61,756,unknown
209146,101103,ricki tarr,35,640,unknown
209147,101103,smiley (cont'd),32,994,unknown
209148,101103,prideaux,28,502,unknown
209149,101103,bill haydon,22,433,unknown
209150,101103,toby esterhase,20,239,unknown
209151,101103,percy alleline,20,448,unknown
209152,101103,lacon,20,404,male
209153,101104,rose,216,5057,female
209154,101104,jack,182,5063,male
209155,101104,cal,90,2361,male
209156,101104,lovett,52,1574,female
209157,101104,ruth,29,687,female
209158,101104,molly,28,650,female
209159,101104,smith,27,410,male
209160,101104,bodine,27,796,female
209161,101104,andrews,25,545,male
209162,101105,raphael,78,1239,male
209163,101105,casey,66,1290,male
209164,101105,michaelangelo,63,922,male
209165,101105,leonardo,54,787,male
209166,101105,april,48,729,female
209167,101105,winters,43,985,male
209168,101105,donatello,41,858,male
209169,101105,splinter,40,831,male
209170,101105,karai,19,357,male
209171,101106,harry,106,2954,male
209172,101106,suzie,98,1316,female
209173,101106,gideon,95,1390,male
209174,101106,babe brother,63,1103,unknown
209175,101106,junior,43,784,male
209176,101106,linda,42,830,female
209177,101106,hattie,34,620,female
209178,101106,pat,26,581,male
209179,101106,harry (cont'd),15,301,unknown
209180,101107,wyatt,289,6548,male
209181,101107,doc,116,2642,male
209182,101107,curly bill,52,1373,unknown
209183,101107,josephine,51,742,female
209184,101107,virgil,50,809,male
209185,101107,ringo,43,758,male
209186,101107,behan,38,903,male
209187,101107,morgan,36,874,male
209188,101107,mcmasters,26,547,unknown
209189,101108,bond,276,4129,male
209190,101108,harmsway,144,3670,unknown
209191,101108,sidney,93,1565,male
209192,101108,m,44,796,female
209193,101108,wade,30,374,male
209194,101108,stamper,26,511,male
209195,101108,first officer,24,288,unknown
209196,101108,captain morton,19,363,unknown
209197,101108,yung,17,249,male
209198,101109,maverick,276,1945,male
209199,101109,charlie,157,1423,male
209200,101109,goose,114,1070,male
209201,101109,viper,75,1474,male
209202,101109,fungus,44,311,male
209203,101109,hollywood,24,251,male
209204,101109,wolfman,20,151,male
209205,101109,stinger,20,392,male
209206,101109,slider,18,144,male
209207,101110,quail,188,3484,female
209208,101110,melina,62,915,female
209209,101110,bennie,38,1009,male
209210,101110,kirsten,32,566,female
209211,101110,cohaagen,27,526,male
209212,101110,lull,15,520,female
209213,101110,edgemar,14,401,female
209214,101110,kuato,10,272,male
209215,101110,telephone voice,9,189,unknown
209216,101111,frank,133,2052,male
209217,101111,cara,113,1788,female
209218,101111,ackerman,78,1295,male
209219,101111,ackerman (cont'd),30,677,unknown
209220,101111,domenico,25,469,male
209221,101111,cara (cont'd),24,650,unknown
209222,101111,frank (cont'd),20,449,unknown
209223,101111,jones,18,351,male
209224,101111,goyal,17,175,male
209225,101112,woody,268,4747,male
209226,101112,buzz,140,2345,male
209227,101112,rex,47,615,male
209228,101112,sid,47,937,male
209229,101112,hamm,33,351,male
209230,101112,slinky,33,434,male
209231,101112,andy,31,537,male
209232,101112,bo peep,23,269,unknown
209233,101112,mrs. davis,18,286,unknown
209234,101113,robert,120,2086,male
209235,101113,helena,89,1631,female
209236,101113,javier,69,884,male
209237,101113,caroline,57,1425,female
209238,101113,omitted,56,0,female
209239,101113,gordon,50,704,male
209240,101113,seth,46,1078,male
209241,101113,barbara,36,438,female
209242,101113,salazar,30,714,male
209243,101114,genres,1,1,male
209244,101114,writers,1,1,male
209245,101115,renton,206,4757,male
209246,101115,sick boy,75,1189,unknown
209247,101115,spud,46,730,male
209248,101115,begbie,45,994,male
209249,101115,diane,39,590,female
209250,101115,tommy,35,793,male
209251,101115,---------,24,17,female
209252,101115,swanney,19,352,female
209253,101115,mother,15,202,female
209254,101116,hot rod,80,763,unknown
209255,101116,kup,56,742,male
209256,101116,daniel,39,299,male
209257,101116,galvatron,37,461,male
209258,101116,ultra magnus,37,332,unknown
209259,101116,megatron,34,367,male
209260,101116,springer,33,472,male
209261,101116,grimlock,26,242,male
209262,101116,unicron,25,333,male
209263,101117,earl,189,3791,male
209264,101117,val,188,3831,female
209265,101117,rhonda,63,1387,female
209266,101117,burt,49,1120,male
209267,101117,melvin,21,551,male
209268,101117,miguel,20,330,male
209269,101117,heather,17,334,female
209270,101117,pham van,16,206,unknown
209271,101117,nancy,15,216,female
209272,101118,isolde,97,1172,female
