character_id,movie_id,character_name,occourences,word_count,gender
205010,100606,writers,1,1,male
205011,100607,george,582,9598,male
205012,100607,mary,130,1662,female
205013,100607,close shot,96,2156,unknown
205014,100607,clarence,79,1231,male
205015,100607,uncle billy,67,1170,unknown
205016,100607,potter,60,1574,male
205017,100607,joseph's voice,44,577,unknown
205018,100607,ernie,31,459,male
205019,100607,violet,30,293,female
205020,100608,jane,383,4732,female
205021,100608,jake,222,2801,male
205022,100608,adam,119,1463,male
205023,100608,harley,43,582,male
205024,100608,lauren,37,361,female
205025,100608,gabby,30,341,female
205026,100608,luke,25,255,male
205027,100608,agness,17,147,female
205028,100608,diane,14,183,female
205029,100609,charlie,161,2436,male
205030,100609,stella,92,1234,female
205031,100609,lyle,65,967,male
205032,100609,handsome rob,55,673,unknown
205033,100609,steve,53,926,male
205034,100609,half-ear,40,511,unknown
205035,100609,john bridger,24,375,unknown
205036,100609,mashkov,21,439,male
205037,100609,yevhen,18,453,male
205038,100610,starks,295,3118,male
205039,100610,jackie,108,1169,female
205040,100610,lorenson,92,1116,male
205041,100610,becker,83,1079,male
205042,100610,waitress,45,577,unknown
205043,100610,mackenzie,26,634,male
205044,100610,dr. gries,17,203,unknown
205045,100610,damon,14,180,male
205046,100610,dr. lorenson,11,71,unknown
205047,100611,jackie,371,4211,female
205048,100611,ordell,291,4416,male
205049,100611,max,262,2557,male
205050,100611,louis,134,893,male
205051,100611,melanie,84,764,female
205052,100611,nicolet,75,941,female
205053,100611,dargus,40,669,male
205054,100611,ordell (cont'd),34,865,unknown
205055,100611,beaumont,26,238,male
205056,100612,jacob,418,7219,male
205057,100612,jezzie,167,3551,female
205058,100612,michael,48,2505,male
205059,100612,paul,39,1125,male
205060,100612,louis,39,809,male
205061,100612,stern,26,717,female
205062,100612,rod,24,381,male
205063,100612,voice,20,581,male
205064,100612,geary,19,510,male
205065,100614,jane,346,4643,female
205066,100614,rochester,199,3437,male
205067,100614,st john,81,1616,unknown
205068,100614,rochester (cont'd),60,1588,unknown
205069,100614,mrs fairfax,54,1164,unknown
205070,100614,jane (cont'd),22,455,unknown
205071,100614,mrs reed,21,376,unknown
205072,100614,diana,20,237,female
205073,100614,helen,20,350,female
205074,100615,rizzo,141,1564,male
205075,100615,yllo,121,1760,male
205076,100615,delongpre,102,1122,unknown
205077,100615,boeman,91,1192,male
205078,100615,thorgan,82,823,male
205079,100615,kay-em 14,74,1052,unknown
205080,100615,brodski,64,785,male
205081,100615,janessa,57,688,female
205082,100615,kkinsa,32,328,unknown
205083,100616,brody,193,2825,male
205084,100616,quint,143,4436,male
205085,100616,hooper,131,3023,male
205086,100616,vaughn,45,1035,male
205087,100616,ellen,43,657,female
205088,100616,meadows,13,268,male
205089,100616,denherder,11,329,unknown
205090,100616,hendricks,11,195,male
205091,100616,cassidy,8,88,male
205092,100617,brody,262,3549,male
205093,100617,mike,83,659,male
205094,100617,ellen,80,878,female
205095,100617,andy,74,879,male
205096,100617,hendricks,56,741,male
205097,100617,jackie,51,496,female
205098,100617,vaughn,49,1011,male
205099,100617,doug,42,412,male
205100,100617,sean,40,289,male
205101,100618,jay,273,5913,male
205102,100618,justice,85,1103,male
205103,100618,willenholly,68,1361,unknown
205104,100618,sissy,53,946,female
205105,100618,holden,26,966,male
205106,100618,chrissy,25,426,female
205107,100618,banky,20,392,male
205108,100618,randal,15,231,male
205109,100618,guy,15,374,male
205110,100619,berlin,334,9243,male
205111,100619,ross,144,3231,male
205112,100619,helena,75,1506,female
205113,100619,citrine,37,1282,female
205114,100619,margie,33,774,female
205115,100619,taylor,24,848,male
205116,100619,blattis,16,287,unknown
205117,100619,travis,15,187,male
205118,100619,serato,12,240,male
205119,100620,needy,197,2347,male
205120,100620,jennifer,147,2531,female
205121,100620,chip,115,1154,male
205122,100620,jennifer (cont'd),29,470,unknown
205123,100620,nikolai,26,341,male
205124,100620,needy v.o.,26,1021,unknown
205125,100620,needy (cont'd),17,477,unknown
205126,100620,toni,15,215,male
205127,100620,colin,13,142,male
205128,100621,jerry,358,4078,male
205129,100621,dorothy,160,1887,female
205130,100621,tidwell,115,1486,male
205131,100621,avery,38,615,male
205132,100621,sugar,34,509,female
205133,100621,marcee,32,449,male
205134,100621,laurel,29,352,female
205135,100621,ray,25,120,male
205136,100621,jerry's voice,25,449,unknown
205137,100622,michel dollé,257,4814,unknown
205138,100622,paulette,186,2403,female
205139,100622,berthe dollé,64,957,unknown
205140,100622,raymond dollé,49,885,unknown
