character_id,movie_id,character_name,occourences,word_count,gender
200220,100026,evelyn,8,116,female
200221,100026,regan (signing),7,50,unknown
200222,100026,black,4,14,male
200223,100026,daughter (signing),3,129,unknown
200224,100026,contraction!!!,3,128,unknown
200225,100027,bob arctor,231,2951,unknown
200226,100027,jim barris,127,2219,unknown
200227,100027,fred,100,1264,male
200228,100027,ernie luckman,84,1452,unknown
200229,100027,donna hawthorne,79,1544,unknown
200230,100027,charles freck,74,1282,unknown
200231,100027,hank,63,1027,male
200232,100027,kimberly,14,265,female
200233,100027,mike,14,248,male
200234,100028,larry,330,5005,male
200235,100028,danny,48,654,male
200236,100028,don,38,739,male
200237,100028,arthur,33,315,male
200238,100028,voice,30,377,male
200239,100028,sy,27,368,male
200240,100028,sarah,27,289,female
200241,100028,judy,24,277,female
200242,100028,judith,22,226,female
200243,100030,nico,207,4049,male
200244,100030,jackson,49,750,male
200245,100030,zagon,40,1483,male
200246,100030,fox,38,750,male
200247,100030,lukich,19,266,male
200248,100030,branca,16,289,female
200249,100030,father genarro,15,212,unknown
200250,100030,watanabe,12,283,male
200251,100030,salvano,9,155,male
200252,100031,luther,108,2003,male
200253,100031,seth,98,1570,male
200254,100031,kate,55,807,female
200255,100031,richmond,40,1071,male
200256,100031,russell,39,611,male
200257,100031,walter sullivan,34,659,unknown
200258,100031,burton,31,561,male
200259,100031,collin,15,127,male
200260,100031,laura,11,135,female
200261,100032,bud,179,3872,male
200262,100032,lindsey,163,4013,female
200263,100032,hippy,55,1020,male
200264,100032,coffey,46,1230,male
200265,100032,catfish,40,1017,male
200266,100032,one night,32,409,unknown
200267,100032,monk,28,708,male
200268,100032,jammer,15,478,male
200269,100032,sonny,12,300,male
200270,100033,genres,1,1,male
200271,100033,writers,1,1,male
200272,100034,kaufman,242,3703,male
200273,100034,orlean,99,1605,male
200274,100034,laroche,92,2738,male
200275,100034,donald,77,1557,male
200276,100034,kaufman (v.o.),33,1165,unknown
200277,100034,alice,23,280,female
200278,100034,mckee,22,845,male
200279,100034,orlean (v.o.),21,643,unknown
200280,100034,valerie,20,232,female
200281,100035,gomez,64,1043,male
200282,100035,morticia,60,737,female
200283,100035,fester,34,432,male
200284,100035,abigail,33,526,female
200285,100035,tully,18,239,female
200286,100035,pugsley,15,194,male
200287,100035,wednesday,14,113,female
200288,100035,granny,12,159,female
200289,100035,margaret,7,53,female
200290,100036,david,342,4006,male
200291,100036,elise,143,1376,female
200292,100036,harry,66,1163,male
200293,100036,richardson,62,972,male
200294,100036,woman,49,628,female
200295,100036,charlie,43,545,male
200296,100036,thompson,32,730,male
200297,100036,(beat),31,585,unknown
200298,100036,mccrady,22,277,unknown
200299,100037,buckaroo banzai,154,2333,unknown
200300,100037,perfect tommy,56,661,unknown
200301,100037,penny priddy,54,912,unknown
200302,100037,rawhide,41,742,male
200303,100037,secretary of defense,38,980,unknown
200304,100037,reno,36,424,male
200305,100037,prof. hikita,34,435,unknown
200306,100037,doctor lizardo,26,504,unknown
200307,100037,president widmark,22,341,unknown
200308,100038,wade,312,5027,male
200309,100038,jack,67,1012,male
200310,100038,margie,57,723,female
200311,100038,lariviere,54,751,female
200312,100038,jill,50,464,female
200313,100038,pop,42,725,male
200314,100038,rolfe,28,387,male
200315,100038,twombley,20,208,unknown
200316,100038,nick,19,311,male
200317,100039,deacon,296,3254,male
200318,100039,fred,159,1665,male
200319,100039,matt,145,1640,male
200320,100039,ashley,74,893,female
200321,100039,naomi,60,843,female
200322,100039,mrs. lewis,48,507,unknown
200323,100039,vic,39,536,male
200324,100039,mr. lewis,35,466,unknown
200325,100039,jake,34,435,male
200326,100040,eliot,180,3145,male
200327,100040,anna,169,2143,female
200328,100040,paul,119,1461,male
200329,100040,jack,32,328,male
200330,100040,tom,25,303,male
200331,100040,beatrice,25,317,female
200332,100040,(beat),17,211,unknown
200333,100040,vincent,12,133,male
200334,100040,eliot (o.c.),12,196,unknown
200335,100041,martha,402,3363,female
200336,100041,agnes,239,2236,female
200337,100041,mother miriam,195,2126,unknown
200338,100041,leveau,16,209,female
200339,100041,larry,8,131,male
200340,100041,mama,7,134,female
200341,100041,monsignor,7,104,male
200342,100041,martha (v.o.),7,130,unknown
200343,100041,eve,6,80,female
200344,100042,marshall,176,2943,male
200345,100042,korshunov,104,1676,male
200346,100042,rose,63,765,female
200347,100042,gibbs,41,540,male
200348,100042,v.p. chandler,40,541,unknown
200349,100042,alice,40,638,female
200350,100042,shepherd,33,427,male
200351,100042,col. carlton,32,446,unknown
200352,100042,major caldwell,23,497,unknown
200353,100043,elaine,86,906,female
200354,100043,striker,80,1036,male
200355,100043,kramer,77,1246,male
200356,100043,dr. rumack,45,810,unknown
200357,100043,randy,41,490,male
200358,100043,oveur,38,345,male
200359,100043,hinshaw,22,177,unknown
200360,100043,murdock,19,280,male
200361,100043,joey,11,98,male
200362,100044,ted,126,1367,male
200363,100044,elaine,117,975,female
200364,100044,simon,47,400,male
200365,100044,oveur,45,392,male
200366,100044,stella,31,387,female
200367,100044,mary,31,310,female
200368,100044,ted (v.o.),29,368,unknown
200369,100044,kruger,23,278,male
200370,100044,kramer,18,281,male
200371,100045,genie:,1,5331,unknown
200372,100045,great!,1,1124,unknown
200373,100045,writers,1,1,male
200374,100045,no!,1,3970,unknown
200375,100045,aladdin. ),1,543,unknown
200376,100045,guards: wrong!,1,3674,unknown
200377,100045,genres,1,1,male
200378,100046,ali,252,3078,male
200379,100046,ali (cont'd),44,811,unknown
200380,100046,belinda,40,556,female
200381,100046,cassius,38,595,male
200382,100046,bundini,36,510,male
200383,100046,howard cosell,32,498,unknown
200384,100046,sonji,28,278,female
200385,100046,angelo dundee,28,309,unknown
200386,100046,malcolm x,27,455,unknown
200387,100047,standard,265,4070,male
200388,100047,roby,188,2308,male
200389,100047,hunter,106,1431,male
200390,100047,melkonis,88,1202,unknown
200391,100047,broussard,77,1195,male
200392,100047,faust,65,731,male
200393,100047,standard (cont'd),42,881,unknown
200394,100047,computer,19,296,male
200395,100047,roby (cont'd),11,238,unknown
200396,100048,ripley,249,4214,male
200397,100048,john,226,3545,male
200398,100048,abbot,92,1629,male
200399,100048,anthony,72,1117,male
200400,100048,kyle,25,363,male
200401,100048,the alien,9,351,unknown
200402,100048,whoosh...whoosh...,8,67,unknown
200403,100048,hysterical monk,8,81,unknown
200404,100048,second monk,7,41,unknown
200405,100049,sykes,217,4607,male
200406,100049,jetson,141,2497,male
200407,100049,harcourt,33,1039,male
200408,100049,cassandra,17,251,female
200409,100049,winter,14,348,male
200410,100049,fedorchuk,12,214,male
200411,100049,o'neal,11,209,male
200412,100049,warner,10,210,male
200413,100049,tuggle,10,307,unknown
200414,100050,hiroko,128,2657,female
200415,100050,kamen,66,1044,male
200416,100050,guttierez,57,859,male
200417,100050,parsons,55,607,male
200418,100050,cassie,48,774,female
200419,100050,de vries,47,772,unknown
200420,100050,hiroko (cont'd),34,993,unknown
200421,100050,york,27,493,male
200422,100050,ackland,27,525,unknown
200423,100051,call,124,1849,male
200424,100051,ripley,117,1717,male
200425,100051,johner,85,1365,male
200426,100051,wren,82,1354,male
200427,100051,vriess,62,1131,unknown
200428,100051,christie,42,410,female
200429,100051,elgyn,32,761,male
200430,100051,gediman,32,663,female
200431,100051,perez,29,486,male
200432,100052,ripley,221,5439,male
200433,100052,hicks,76,2133,male
200434,100052,hudson,73,1343,male
200435,100052,burke,60,1199,male
200436,100052,gorman,56,805,male
200437,100052,newt,51,1177,male
200438,100052,bishop,31,908,male
200439,100052,vasquez,29,843,male
200440,100052,apone,27,613,male
200441,100053,margo,333,5493,female
200442,100053,eve,257,4336,female
200443,100053,karen,186,2299,female
200444,100053,bill,168,2721,male
200445,100053,addison,151,2805,male
200446,100053,lloyd,114,1752,male
200447,100053,birdie,46,685,male
200448,100053,max,33,397,male
200449,100053,girl,25,512,female
200450,100054,mary,258,5801,female
200451,100054,hartman,100,2538,male
200452,100054,steve,98,1279,male
200453,100054,angus,32,386,male
200454,100054,howard,32,553,male
200455,100054,mrs. horowitz,24,306,unknown
200456,100054,mr. horowitz,23,310,unknown
200457,100054,elizabeth,16,241,female
200458,100054,rescue supervisor,13,267,unknown
200459,100055,willie,298,6206,male
200460,100055,jack,292,4106,male
200461,100055,sadie,82,1346,female
200462,100055,anne,58,612,female
200463,100055,stanton,46,621,male
200464,100055,duffy,40,487,male
200465,100055,judge,34,540,male
200466,100055,lucy,32,447,female
200467,100055,madison,20,197,female
200468,100056,woodward,243,3384,male
200469,100056,bernstein,229,3266,male
200470,100056,rosenfeld,49,1111,male
200471,100056,bradlee,47,1107,male
200472,100056,deep throat,33,672,unknown
200473,100056,sloan,30,666,male
200474,100056,simons,29,305,male
200475,100056,bookkeeper,16,349,unknown
200476,100056,segretti,15,221,unknown
200477,100057,william,267,2718,male
200478,100057,russell,157,2581,male
200479,100057,elaine,75,1099,female
200480,100057,penny,73,1420,female
200481,100057,jeff,53,617,male
200482,100057,dick,40,1059,male
200483,100057,anita,37,573,female
200484,100057,penny lane,31,592,unknown
200485,100057,polexia,25,377,female
200486,100058,carnby,80,579,male
200487,100058,aline,63,562,female
200488,100058,burke,38,373,male
200489,100058,hudgens,21,300,female
200490,100058,fischer,17,211,male
200491,100058,agent miles,15,115,unknown
200492,100058,hudgens (cont'd),10,113,unknown
200493,100058,carnby (cont'd),9,62,unknown
200494,100058,agent barr,9,36,unknown
200495,100059,mozart,346,5350,male
200496,100059,salieri,229,2672,male
200497,100059,constanze,142,2323,female
200498,100059,joseph,94,1437,male
200499,100059,old salieri,58,2184,unknown
200500,100059,schikaneder,56,1165,unknown
200501,100059,leopold,45,719,male
200502,100059,orsini-rosenberg,38,441,unknown
200503,100059,vogler,34,387,male
200504,100060,amelia,237,3692,female
200505,100060,george,132,2011,male
200506,100060,amelia (cont'd),82,1559,unknown
200507,100060,george (cont'd),51,977,unknown
200508,100060,gene,36,641,male
200509,100060,fred,30,426,male
200510,100060,t,26,87,male
200511,100060,a,25,102,male
200512,100060,amelia (v.o.),22,759,unknown
200513,100061,lester,152,2813,male
200514,100061,ricky,104,1575,male
200515,100061,jane,97,1141,female
200516,100061,carolyn,88,1549,female
200517,100061,angela,77,1181,female
200518,100061,colonel,35,471,male
200519,100061,lester (cont'd),29,631,unknown
200520,100061,lester (v.o.),20,421,unknown
200521,100061,buddy,19,291,male
200522,100062,frank,199,3716,male
200523,100062,richie,183,3237,male
200524,100062,ana,32,410,female
200525,100062,rivera,28,684,male
200526,100062,toback,26,434,male
200527,100062,trupo,24,580,male
200528,100062,tosca,21,802,female
200529,100062,teddy,21,337,male
200530,100062,tony,20,367,male
200531,100063,curt,151,2429,male
200532,100063,terry,138,3183,male
200533,100063,john,128,2249,male
200534,100063,steve,107,1582,male
200535,100063,debbie,81,1383,female
200536,100063,carol,68,1349,female
200537,100063,laurie,52,1071,female
200538,100063,joe,48,1142,male
200539,100063,wolfman (v.o.),22,897,unknown
200540,100064,derek,200,3356,male
200541,100064,danny,136,1308,male
200542,100064,seth,80,995,male
200543,100064,doris,58,677,female
200544,100064,cammeron,50,796,male
200545,100064,davina,47,403,female
200546,100064,sweeney,44,704,male
200547,100064,dennis,23,421,male
200548,100064,murray,22,229,male
200549,100065,irving rosenfeld,272,3653,unknown
200550,100065,richie dimaso,218,3290,unknown
200551,100065,carmine polito,95,1972,unknown
200552,100065,rosalyn rosenfeld,93,1866,unknown
200553,100065,edith greensly,85,924,unknown
200554,100065,sydney prosser,65,1046,unknown
200555,100065,stoddard thorsen,49,722,unknown
200556,100065,pete musane,23,302,unknown
200557,100065,smash to:,22,54,unknown
200558,100066,end,1,0,male
200559,100066,writers,1,1,male
200560,100066,genres,1,1,male
200561,100067,jolie,256,3401,female
200562,100067,henrietta,91,1333,female
200563,100067,haroon,91,1122,male
200564,100067,arius,48,794,male
200565,100067,christine,46,666,female
200566,100067,(voice over),25,727,unknown
200567,100067,mr. aaronson,22,283,unknown
200568,100067,wendel,20,234,male
200569,100067,coach dale,18,482,unknown
200570,100068,genres,1,1,male
200571,100068,writers,1,1,male
200572,100069,kevin,166,2029,male
200573,100069,jim,151,1960,male
200574,100069,oz,122,1416,male
200575,100069,vicky,55,660,female
200576,100069,heather,50,656,female
200577,100069,stifler,46,695,male
200578,100069,finch,39,500,male
200579,100069,nadia,33,534,female
200580,100069,jessica,26,377,female
200581,100070,shepherd,485,6925,male
200582,100070,sydney,275,3532,male
200583,100070,a.j.,122,1384,unknown
200584,100070,lewis,97,1263,male
200585,100070,lucy,66,586,female
200586,100070,robin,51,481,male
200587,100070,janie,44,315,female
200588,100070,kodak,38,358,male
200589,100070,rumson,23,476,unknown
200590,100071,bateman,448,7528,male
200591,100071,kimball,88,1116,male
200592,100071,price,53,883,male
200593,100071,jean,50,651,male
200594,100071,courtney,44,438,female
200595,100071,evelyn,29,483,female
200596,100071,van patten,25,594,unknown
200597,100071,elizabeth,24,465,female
200598,100071,owen,22,270,male
200599,100072,drew,193,3381,male
200600,100072,drew (cont'd),64,1490,unknown
200601,100072,angle on drew,59,1331,unknown
200602,100072,d.s.,50,1295,unknown
200603,100072,san de,49,1008,unknown
200604,100072,gao,26,276,male
200605,100072,li,24,182,female
200606,100072,ashema,21,332,male
200607,100072,kwan,19,562,male
200608,100073,chris,304,3899,male
200609,100073,taya,111,1455,female
200610,100073,biggles,59,781,male
200611,100073,marc lee,50,690,unknown
200612,100073,chris kyle,45,595,unknown
200613,100073,"""d""",31,382,unknown
200614,100073,jeff,16,194,male
200615,100073,instructor rolle,13,345,unknown
200616,100073,col. jones,11,206,unknown
200617,100074,harvey,213,4446,male
200618,100074,joyce,88,1469,female
200619,100074,toby,27,595,male
200620,100074,crumb,19,228,female
200621,100074,letterman,17,346,male
200622,100074,alice,13,194,female
200623,100074,mr. boats,10,252,unknown
200624,100074,danielle,10,128,female
200625,100074,harvey (o.s.),9,183,unknown
200626,100075,david,279,3786,male
200627,100075,alex,159,1532,male
200628,100075,jack,120,1273,male
200629,100075,dr. hirsch,97,1471,unknown
200630,100075,woman,26,189,female
200631,100075,chess player,19,344,unknown
200632,100075,miss gallagher,16,182,unknown
200633,100075,lt. villiers,16,335,unknown
200634,100075,dart player,12,110,unknown
200635,100076,jack,274,3314,male
200636,100076,clara,136,1539,female
200637,100076,mathilde,84,1362,female
200638,100076,father benedetto,70,1474,unknown
200639,100076,larry,29,753,male
200640,100076,larry (v.o.),23,463,unknown
200641,100076,jack (v.o.),15,225,unknown
200642,100076,ingrid,10,228,female
200643,100076,waiter,8,80,male
200644,100077,lisa,255,3160,female
200645,100077,delaney,112,2520,female
200646,100077,mixter,61,1741,male
200647,100077,pemberton,22,345,male
200648,100077,nancy,22,338,female
200649,100077,hardcastle,22,407,male
200650,100077,butch,16,179,male
200651,100077,ronald senior,14,180,unknown
200652,100077,nancy (o.s),13,147,unknown
200653,100078,georges,159,2688,male
200654,100078,anne,107,1340,female
200655,100078,georges (cont'd),67,1939,unknown
200656,100078,eva,32,584,female
200657,100078,anne (cont'd),21,406,unknown
200658,100078,pause.,15,26,unknown
200659,100078,soloist,12,333,male
200660,100078,nurse,11,234,female
200661,100078,superintendent,8,117,unknown
200662,100079,jenny,342,4297,female
200663,100079,david,207,3158,male
200664,100079,jack,139,2258,male
200665,100079,marjorie,64,672,female
200666,100079,helen,51,721,female
200667,100079,danny,48,746,male
200668,100079,tina,38,657,female
200669,100079,miss stubbs,33,544,unknown
200670,100079,headmistress,25,597,unknown
200671,100080,ben,369,4855,male
200672,100080,vitti,353,4424,male
200673,100080,laura,53,797,female
200674,100080,jelly,46,637,female
200675,100080,patty,41,693,female
200676,100080,raoul,28,365,male
200677,100080,chapin,23,429,male
200678,100080,michael,22,150,male
200679,100080,masiello,21,284,male
200680,100081,ben,395,5145,male
200681,100081,vitti,308,4470,male
200682,100081,jelly,87,1135,female
200683,100081,laura,59,887,female
200684,100081,sindone,36,655,male
200685,100081,michael,32,320,male
200686,100081,isaac,22,326,male
200687,100081,jimmy,22,234,male
200688,100081,mangano,17,189,male
200689,100082,anya,118,1866,female
200690,100082,dmitri,102,1687,male
200691,100082,vladimir,54,932,male
200692,100082,tatiana,46,849,female
200693,100082,rasputin,39,843,male
200694,100082,bartok,36,885,male
200695,100082,rasputin (cont.),16,526,unknown
200696,100082,sophie,12,323,female
200697,100082,anastasia,11,221,female
200698,100083,sharon,412,6975,female
200699,100083,catch,239,4108,male
200700,100083,larry,48,741,male
200701,100083,elanora,46,621,female
200702,100083,robby,36,576,male
200703,100083,mother,27,333,female
200704,100083,ray,22,330,male
200705,100083,pindella,20,286,unknown
200706,100083,kathy,12,214,female
200707,100085,anna,190,2787,female
200708,100085,vronsky,130,1411,male
200709,100085,levin,88,1172,male
200710,100085,karenin,79,1395,female
200711,100085,oblonsky,45,796,unknown
200712,100085,kitty,31,433,female
200713,100085,betsy,23,355,female
200714,100085,anna (cont'd),21,401,unknown
200715,100085,dolly,20,334,female
200716,100086,alvy,530,10082,male
200717,100086,annie,402,5103,female
200718,100086,rob,63,758,male
200719,100086,tony,28,457,male
200720,100086,allison,21,280,female
200721,100086,robin,19,262,male
200722,100086,alvy's voice,17,857,unknown
200723,100086,1st man,17,155,unknown
200724,100086,mom hall,13,137,unknown
200725,100087,sally,242,1930,female
200726,100087,joe,222,2419,male
200727,100087,monica,77,758,female
200728,100087,panes,63,514,male
200729,100087,sophia,56,639,female
200730,100087,jerry,51,420,male
200731,100087,clair,46,609,female
200732,100087,mac,40,356,male
200733,100087,judy,39,391,female
200734,100088,jonson,81,1277,male
200735,100088,oxford,77,1314,male
200736,100088,william cecil,55,1134,unknown
200737,100088,shakespeare,45,827,male
200738,100088,young oxford,42,569,unknown
200739,100088,elizabeth,41,611,female
200740,100088,robert cecil,34,644,unknown
200741,100088,young elizabeth,31,324,unknown
200742,100088,southampton,30,533,male
200743,100089,milo,273,4368,male
200744,100089,alice,89,1498,female
200745,100089,gary,88,1911,male
200746,100089,lisa,80,1077,female
200747,100089,shrot,28,456,male
200748,100089,phil,27,270,male
200749,100089,redmond,24,570,male
200750,100089,brian,23,322,male
200751,100089,larry,20,246,male
200752,100090,z,206,3845,male
200753,100090,bala,106,1675,male
200754,100090,formica,60,1155,male
200755,100090,weaver,42,704,male
200756,100090,queen,22,385,female
200757,100090,azteca,22,277,male
200758,100090,barbatus,17,285,male
200759,100090,male wasp,11,166,unknown
200760,100090,carpenter,11,101,male
200761,100091,bud,445,8832,male
200762,100091,fran,262,3443,male
200763,100091,sheldrake,162,2881,female
200764,100091,dr. dreyfuss,63,1600,unknown
200765,100091,kirkeby,55,1099,unknown
200766,100091,dobisch,37,689,unknown
200767,100091,margie,33,696,female
200768,100091,sylvia,23,510,female
200769,100091,matuschka,22,223,male
200770,100092,willard,306,3852,male
200771,100092,kilgore,91,1596,male
200772,100092,chef,65,955,male
200773,100092,chief,60,764,male
200774,100092,kurtz,49,897,male
200775,100092,lance,47,521,male
200776,100092,willard (v.o.),32,1233,unknown
200777,100092,gaston,28,605,male
200778,100092,agent,25,385,male
200779,100093,genres,1,1,male
200780,100093,writers,1,1,male
200781,100094,rob,99,1700,male
200782,100094,kit,89,1061,male
200783,100094,nikki,88,987,female
200784,100094,chaz,66,732,male
200785,100094,muffy,65,1026,female
200786,100094,arch,42,624,male
200787,100094,harvey,36,641,male
200788,100094,skip,33,477,male
200789,100094,(beat),24,485,unknown
200790,100095,todd,298,5558,male
200791,100095,dussander,215,4928,male
200792,100095,french,46,911,male
200793,100095,dick,45,817,male
200794,100095,joey,27,439,male
200795,100095,monica,25,233,female
200796,100095,richler,22,418,unknown
200797,100095,dussander (cont'd),21,647,unknown
200798,100095,archie,21,564,male
200799,100096,robert,296,3450,male
200800,100096,jimmy,102,1045,male
200801,100096,bryer,86,1000,male
200802,100096,ellen,61,947,female
200803,100096,brooke,52,543,female
200804,100096,syd,26,362,male
200805,100096,deferlito,24,362,unknown
200806,100096,mayfield,18,171,male
200807,100096,julie,16,214,female
200808,100097,alex,213,3494,male
200809,100097,nick,154,2270,male
200810,100097,difford,29,594,male
200811,100097,greg,25,408,male
200812,100097,stilts,22,269,male
200813,100097,laurie,20,306,female
200814,100097,albert,20,483,male
200815,100097,benz,13,157,male
200816,100097,the screamer,11,395,unknown
