character_id,movie_id,character_name,occourences,word_count,gender
207445,100903,rambo,149,1697,male
207446,100903,brewer,117,1874,male
207447,100903,trautman,58,825,male
207448,100903,kirkhill,57,1045,unknown
207449,100903,co,45,894,male
207450,100903,de fravio,24,349,unknown
207451,100903,podovsk,22,660,unknown
207452,100903,doyle,19,241,male
207453,100903,man,11,291,male
207454,100904,michael,187,1842,male
207455,100904,hanna,112,747,female
207456,100904,judge,61,754,male
207457,100904,rohl,37,357,unknown
207458,100904,ilana,31,519,female
207459,100904,dieter,24,290,male
207460,100904,julia,22,114,female
207461,100904,carla,16,92,female
207462,100904,marthe,12,101,female
207463,100905,genres,1,1,male
207464,100905,writers,1,1,male
207465,100905,5r5fade out,1,0,unknown
207466,100906,jeff,375,6669,male
207467,100906,lisa,189,3296,female
207468,100906,stella,106,2221,female
207469,100906,doyle,90,1589,male
207470,100906,gunnison,31,311,male
207471,100906,semi-long shot,19,390,unknown
207472,100906,thorwald,14,186,male
207473,100906,fade in:,10,0,unknown
207474,100906,fade out:,9,0,unknown
207475,100907,jim,274,4235,male
207476,100907,judy,112,1369,female
207477,100907,plato,107,1771,male
207478,100907,father,75,1186,male
207479,100907,ray,58,734,male
207480,100907,buzz,55,1609,male
207481,100907,mother,41,629,female
207482,100907,crunch,25,773,male
207483,100907,judy's father,22,767,unknown
207484,100908,genres,1,1,male
207485,100908,writers,1,1,male
207486,100909,isabelle,200,3158,female
207487,100909,solomon,77,2205,male
207488,100909,grandmother,71,1808,female
207489,100909,peter,54,911,male
207490,100909,henri,50,856,male
207491,100909,roxanne,39,786,female
207492,100909,cesaire,37,816,male
207493,100909,suzette,30,500,female
207494,100909,attewater,29,430,unknown
207495,100910,rudy,321,5531,male
207496,100910,gabriel,166,3071,male
207497,100910,ashley,157,2429,female
207498,100910,nick,67,1420,male
207499,100910,merlin,38,603,male
207510,100911,jonathan,42,907,male
207511,100911,ippolito,21,501,male
207512,100911,larry,20,393,male
207513,100912,tyler,253,2023,male
207514,100912,ally,195,1363,female
207515,100912,aidan,114,1123,male
207516,100912,charles,59,512,male
207517,100912,caroline,47,364,female
207518,100912,craig,43,330,male
207519,100912,diane,37,407,female
207520,100912,janine,19,128,female
207521,100912,tyler v/o,18,165,unknown
207522,100913,shane,161,2481,male
207523,100913,annabelle,56,811,female
207524,100913,o'neil,33,672,male
207525,100913,on shane,29,473,unknown
207526,100913,martel,17,336,male
207527,100913,(v.o.),16,293,unknown
207528,100913,lee,16,258,male
207529,100913,evans,15,205,male
207530,100913,jamal,14,255,male
207531,100914,otto,179,1750,male
207532,100914,bud,91,1601,male
207533,100914,marlene,40,254,female
207534,100914,leila,39,431,female
207535,100914,lite,38,440,male
207536,100914,oly,31,394,female
207537,100914,duke,29,318,male
207538,100914,kevin,28,330,male
207539,100914,plettschner,26,255,unknown
207540,100915,the characters:,1,84,unknown
207541,100915,the end,1,22,unknown
207542,100915,genres,1,1,male
207543,100915,writers,1,1,male
207544,100915,no!,1,3244,unknown
207545,100916,mr. white,144,2420,unknown
207546,100916,mr. pink,112,2594,unknown
207547,100916,eddie,76,2125,male
207548,100916,joe,73,1935,male
207549,100916,freddy,45,1241,male
207550,100916,mr. orange,37,654,unknown
207551,100916,mr. blonde,34,747,unknown
207552,100916,holdaway,31,725,unknown
207553,100916,vic,20,336,male
207554,100917,wesker,103,1201,male
207555,100917,chris,101,861,male
207556,100917,jill,72,539,female
207557,100917,ada,43,502,female
207558,100917,barry,40,376,male
207559,100917,rodriguez,26,181,male
207560,100917,rebecca,23,159,female
207561,100917,speyer,18,137,female
207562,100917,vickers,16,133,male
207563,100918,will,161,2943,male
207564,100918,diamond,113,1963,female
207565,100918,aragorn,40,685,male
207566,100918,strider,35,1073,male
207567,100918,will (cont'd),30,682,unknown
207568,100918,diamond (cont'd),21,537,unknown
207569,100918,drak,16,422,male
207570,100918,kip,15,287,male
207571,100918,caretaker,15,261,male
207572,100919,fitzgerald,84,1726,male
207573,100919,glass,67,1236,male
207574,100919,henry,59,939,male
207575,100919,bridger,42,812,male
207576,100919,fitzgerald (cont'd),29,849,unknown
207577,100919,glass (cont'd),21,386,unknown
207578,100919,runty man,17,277,unknown
207579,100919,pig,16,234,male
207580,100919,spotted horse,13,357,unknown
207581,100920,frank,205,2377,male
207582,100920,april,163,1936,female
207583,100920,frank (cont'd),41,646,unknown
207584,100920,shep,38,228,male
207585,100920,mrs. givings,36,579,unknown
207586,100920,john,31,451,male
207587,100920,april (cont'd),26,532,unknown
207588,100920,milly,25,221,female
207589,100920,john (cont'd),18,321,unknown
207590,100921,asakawa,143,3004,male
207591,100921,ryuji,104,2956,male
207592,100921,masami,19,477,female
207593,100921,tomoko,18,256,female
207594,100921,yoichi,12,176,male
207595,100921,yamamura,11,301,male
207596,100921,kouichi,10,245,male
207597,100921,kazue,10,269,female
207598,100921,okazaki,8,126,male
207599,100922,jack,195,3554,male
207600,100922,north,121,2370,male
207601,100922,bunnymund,95,1712,unknown
207602,100922,pitch,69,1926,male
207603,100922,jamie,60,1091,male
207604,100922,tooth,57,952,female
207605,100922,(walla),47,1077,unknown
207606,100922,(beat),24,631,unknown
207607,100922,pitch (cont'd),16,467,unknown
207608,100923,will,171,2366,male
207609,100923,stewart,46,603,male
207610,100923,will (cont'd),40,381,unknown
207611,100923,caesar,32,150,male
207612,100923,jacobs,30,489,male
207613,100923,dodge,28,382,male
207614,100923,franklin,20,415,male
207615,100923,0,19,0,unknown
207616,100923,dodge (cont'd),15,261,unknown
207617,100924,welles,229,3112,male
207618,100924,mank,123,1755,male
207619,100924,hearst,84,1112,male
207620,100924,marion,76,902,female
207621,100924,schaefer,75,907,female
207622,100924,louella,37,397,female
207623,100924,mayer,33,357,male
207624,100924,toland,11,86,male
207625,100924,carole lombard,6,27,unknown
207626,100925,man.,343,4832,unknown
207627,100925,boy.,269,2397,unknown
207628,100925,man. (cont'd),58,1211,unknown
207629,100925,veteran.,32,326,unknown
207630,100925,woman.,28,396,unknown
207631,100925,old man.,26,361,unknown
207632,100925,thief.,11,157,unknown
207633,100925,boy. (cont'd),11,95,unknown
207634,100925,gang member.,11,205,unknown
207635,100926,robin,310,5248,male
207636,100926,aslan,106,1659,male
207637,100926,nottingham,84,1426,male
207638,100926,little john,67,1149,unknown
207639,100926,marian,63,1115,male
207640,100926,friar,59,1032,male
207641,100926,will scarlet,50,782,unknown
207642,100926,gisborne,40,521,male
207643,100926,duncan,26,336,male
207644,100928,goodspeed,168,2767,male
207645,100928,mason,135,2339,male
207646,100928,hummel,72,1413,male
207647,100928,sanchez,34,363,male
207648,100928,commander anderson,33,873,unknown
207649,100928,(v.o.),26,477,unknown
207650,100928,carla,21,261,female
207651,100928,general kramer,20,338,unknown
207652,100928,captain darrow,18,236,unknown
207653,100929,one two,96,1475,unknown
207654,100929,lenny cole,85,1985,unknown
207655,100929,archy,64,1065,male
207656,100929,mumbles,61,1010,male
207657,100929,johnny story,50,1128,unknown
207658,100929,uri,39,835,male
207659,100929,stella,36,730,female
207660,100929,handsome bob,26,508,unknown
207661,100929,roman,23,327,male
207662,100930,rocky,331,4177,male
207663,100930,mickey,90,1339,male
207664,100930,adrian,88,713,male
207665,100930,paulie,78,1107,male
207666,100930,apollo,54,917,male
207667,100930,another angle,48,1207,unknown
207668,100930,jergens,24,266,female
207669,100930,trainer,22,236,male
207670,100930,gazzo,21,384,male
207671,100931,frank,93,2170,male
207672,100931,brad,90,1579,male
207673,100931,janet,88,1129,female
207674,100931,wipe to,35,3,unknown
207675,100931,riff raff,33,454,unknown
207676,100931,guests,30,376,unknown
207677,100931,narrator,17,604,male
207678,100931,dr. scott,16,318,unknown
207679,100931,rocky,14,278,male
207680,100933,sam,194,3878,male
207681,100933,vincent,163,3458,male
207682,100933,deirdre,89,2985,female
207683,100933,gregor,59,1433,male
207684,100933,larry,39,884,male
207685,100933,seamus,37,1135,male
207686,100933,swede,23,709,male
207687,100933,jean-pierre,21,499,male
207688,100933,tony,19,508,male
207689,100934,ma,286,4493,female
207690,100934,jack,234,2142,male
207691,100934,ma (cont'd),71,1178,unknown
207692,100934,nancy,65,726,female
207693,100934,officer parker,30,331,unknown
207694,100934,leo,27,368,male
207695,100934,robert,19,270,male
207696,100934,jack (cont'd),19,189,unknown
207697,100934,old nick,19,211,unknown
207698,100935,sara,319,3808,female
207699,100935,rebecca,202,2872,female
207700,100935,stephen,83,904,male
207701,100935,tracy,42,819,female
207702,100935,professor roberts,38,674,unknown
207703,100935,(beat),29,402,unknown
207704,100935,irene,29,297,female
207705,100935,jason (o.s.),12,124,unknown
207706,100935,jeff,9,144,male
207707,100936,clay,237,4086,male
207708,100936,mary,192,3397,female
207709,100936,steve,131,2264,male
207710,100936,helen,75,1656,female
207711,100936,another angle,51,1077,unknown
207712,100936,med. shot,47,1423,unknown
207713,100936,lednov,40,561,male
207714,100936,dissolve,31,0,female
207715,100936,med. close,29,489,unknown
207716,100937,jeff,240,6760,male
207717,100937,amy,152,2671,female
207718,100937,stacy,129,2793,female
207719,100937,eric,124,2153,male
207720,100937,mathias,31,501,male
207721,100937,any,14,371,female
207722,100937,stacy (o.s.),14,227,unknown
207723,100937,jeff (o.s.),12,159,unknown
207724,100937,driver,6,190,male
207725,100938,maggie,241,5152,female
207726,100938,ike,236,4589,male
207727,100938,peggy,68,1352,female
207728,100938,bob,38,1169,male
207729,100938,fisher,25,484,male
207730,100938,ellie,21,491,female
207731,100938,walter,19,392,male
207732,100938,angle on:,18,504,unknown
207733,100938,mrs. trout,17,377,unknown
207734,100939,james,182,2759,male
207735,100939,niki,144,3096,female
207736,100939,hesketh,38,596,male
207737,100939,suzy,34,456,female
207738,100939,marlene,30,485,female
207739,100939,caldwell,24,325,male
207740,100939,bubbles,19,316,female
207741,100939,nurse,17,183,female
207742,100939,mayer,16,294,male
207743,100940,carson,189,3260,male
207744,100940,miranda,86,1185,female
207745,100940,dave,36,524,male
207746,100940,walther,25,377,male
207747,100940,president,24,387,male
207748,100940,bobbi,23,410,female
207749,100940,sabatini,21,332,male
207750,100940,ambassador han,21,303,unknown
207751,100940,colonel lee,17,239,unknown
207752,100941,carter,272,4727,male
207753,100941,lee,210,2050,male
207754,100941,carter (cont'd),57,1105,unknown
207755,100941,isabella,35,596,female
207756,100941,ricky tan,25,685,unknown
207757,100941,kenny,16,294,male
207758,100941,superindendent chin,10,128,unknown
207759,100941,hu li,10,311,unknown
207760,100941,isabella (cont'd),9,184,unknown
207761,100942,max,429,0,male
207762,100942,miss cross,143,0,unknown
207763,100942,mr. blume,133,0,unknown
207764,100942,dirk,38,0,male
207765,100942,mr. fischer,27,0,unknown
207766,100942,magnus,24,0,male
207767,100942,dr. guggenheim,24,0,unknown
207768,100942,margaret,23,0,female
207769,100942,mrs. blume,11,0,unknown
207770,100943,ali,307,3334,male
207771,100943,stephanie,261,3165,female
207772,100943,martial,56,987,male
207773,100943,anna,46,876,female
207774,100943,sam,32,249,male
207775,100943,louise,25,435,female
207776,100943,richard,22,451,male
207777,100943,stephanie (off),13,162,unknown
207778,100943,cousin,13,185,male
207779,100944,sam,149,991,male
207780,100944,corey,117,940,male
207781,100944,chris,89,623,male
207782,100944,jeremy,74,626,male
207783,100944,randy,30,366,male
207784,100944,jeremy (cont'd),25,269,unknown
207785,100944,officer o'dell,23,229,unknown
207786,100944,sam (cont'd),19,106,unknown
207787,100944,chris (cont'd),18,220,unknown
207788,100945,"templar.""",1,0,unknown
207789,100945,letter opener.,1,17,unknown
207790,100945,smoky gas.,1,40,unknown
207791,100945,paramedic.,1,0,unknown
207792,100945,electrode probes.,1,0,unknown
207793,100945,please wait,1,6,unknown
207794,100945,genres,1,1,male
207795,100945,opening.,1,33,unknown
207796,100945,click.,1,0,unknown
207797,100946,danny,313,4874,male
207798,100946,jimmy,71,770,male
207799,100946,colette,66,708,female
207800,100946,tanner,55,792,male
207801,100946,pooh-bear,51,1284,male
207802,100946,garcetti,43,620,unknown
207803,100946,liz,23,287,female
207804,100946,danny/tom,23,223,unknown
207805,100946,danny (v.o.),19,1107,unknown
207806,100947,scotty,99,600,male
207807,100947,benny,88,801,male
207808,100947,ham,55,380,male
207809,100947,squints,54,578,unknown
207810,100947,(beat),50,834,unknown
207811,100947,yeah-yeah,31,327,male
207812,100947,narrator,30,765,male
207813,100947,bertram,22,119,male
207814,100947,timmy,21,91,male
207815,100948,sara,231,4051,female
207816,100948,patrick,174,3348,male
207817,100948,chenille,75,1658,female
207818,100948,roy,56,1259,male
207819,100948,malakai,43,1072,male
207820,100948,nikki,29,425,female
207821,100948,snookie,25,566,female
207822,100948,kenny,16,267,male
207823,100948,mrs. gwynn,12,221,unknown
207824,100949,pamela,250,3254,female
207825,100949,walt,116,1536,male
207826,100949,pamela (cont'd),74,1263,unknown
207827,100949,travers,62,1059,male
207828,100949,(beat),53,755,unknown
